,beanie_pval,direction,robust,excluded_BRCA_41,excluded_BRCA_10,excluded_BRCA_12,excluded_BRCA_8,excluded_BRCA_40,excluded_BRCA_47,excluded_BRCA_36,excluded_BRCA_1,excluded_BRCA_13,excluded_BRCA_42,excluded_BRCA_43,excluded_BRCA_15,excluded_BRCA_18,excluded_BRCA_50,excluded_BRCA_35,excluded_BRCA_37,excluded_BRCA_5,excluded_BRCA_2,excluded_BRCA_27,excluded_BRCA_33,excluded_BRCA_31,excluded_BRCA_20,excluded_BRCA_48,excluded_BRCA_34,excluded_BRCA_3,excluded_BRCA_29,excluded_BRCA_25
ONCOGENIC_GLI1_UP.V1_UP,0.54125,treatment_naive,False,0.33333333333333337,0.33333333333333337,0.6666666666666667,0.33333333333333337,0.33333333333333337,1.0,1.0,0.33333333333333337,0.6666666666666667,0.33333333333333337,0.0,0.33333333333333337,1.6666666666666667,0.0,0.6666666666666667,0.0,0.0,0.6666666666666667,1.3333333333333337,0.0,1.3333333333333337,0.0,0.6666666666666667,1.0,0.33333333333333337,0.6666666666666667,0.33333333333333337
ONCOGENIC_HINATA_NFKB_IMMU_INF,0.52472,anti_PD1,False,2.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,6.0,1.0,7.000000000000001,6.0,0.0,4.0,4.0,2.0,1.0,3.0,0.0,3.0,2.0,5.0,0.0,7.000000000000001,6.0,0.0
ONCOGENIC_HINATA_NFKB_MATRIX,0.9514100000000001,anti_PD1,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
ONCOGENIC_HOXA9_DN.V1_DN,0.6505,anti_PD1,False,0.0,2.5,0.0,0.5,4.0,0.0,0.5,0.5,0.5,0.5,1.0,5.0,0.5,3.0,2.0,0.5,0.5,0.0,1.0,0.5,0.5,4.0,2.0,1.0,0.5,0.5,0.0
ONCOGENIC_HOXA9_DN.V1_UP,0.51,anti_PD1,False,0.33333333333333337,0.0,3.333333333333333,0.33333333333333337,1.0,0.6666666666666667,2.333333333333333,0.33333333333333337,0.33333333333333337,0.6666666666666667,1.0,1.6666666666666667,2.333333333333333,1.0,1.3333333333333337,1.0,2.666666666666667,0.33333333333333337,2.0,2.333333333333333,2.0,0.6666666666666667,0.6666666666666667,0.6666666666666667,4.0,5.0,0.0
ONCOGENIC_IL15_UP.V1_DN,0.73488,treatment_naive,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
ONCOGENIC_IL15_UP.V1_UP,0.21703000000000003,anti_PD1,False,1.714285714285714,0.21428571428571425,0.4285714285714285,1.857142857142857,1.2857142857142856,0.0,2.4285714285714284,1.2857142857142856,0.5714285714285714,2.2142857142857135,0.4285714285714285,0.14285714285714285,2.142857142857143,1.4285714285714286,1.1428571428571428,0.35714285714285715,1.6428571428571428,1.4999999999999998,1.2857142857142856,0.6428571428571428,1.2142857142857142,1.1428571428571428,1.357142857142857,0.7857142857142857,2.642857142857143,0.2857142857142857,0.6428571428571428
ONCOGENIC_IL21_UP.V1_DN,0.81839,treatment_naive,False,0.0,1.7500000000000002,0.75,0.0,0.25,0.75,0.0,1.25,0.25,0.0,0.5,0.5,0.25,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.5,0.75,0.25,0.0,0.0,0.25
ONCOGENIC_IL21_UP.V1_UP,0.61921,anti_PD1,False,1.0,3.0,0.0,3.0,0.0,2.0,7.000000000000001,0.0,0.0,6.0,1.0,2.0,0.0,1.0,4.0,0.0,1.0,6.0,2.0,1.0,4.0,1.0,6.0,3.0,2.0,0.0,3.0
ONCOGENIC_IL2_UP.V1_DN,0.483,treatment_naive,False,0.33333333333333337,3.333333333333333,0.33333333333333337,2.0,1.0,0.6666666666666667,0.33333333333333337,4.333333333333334,1.3333333333333337,0.6666666666666667,2.666666666666667,2.666666666666667,0.0,2.666666666666667,1.3333333333333337,0.6666666666666667,0.6666666666666667,0.33333333333333337,0.33333333333333337,1.0,0.0,2.333333333333333,1.6666666666666667,1.0,1.6666666666666667,0.0,0.6666666666666667
ONCOGENIC_IL2_UP.V1_UP,0.29422,anti_PD1,False,0.7272727272727273,0.7272727272727273,0.3636363636363637,1.0909090909090908,0.2727272727272727,0.09090909090909093,1.3636363636363635,0.3636363636363637,0.7272727272727273,1.9090909090909092,0.18181818181818185,3.4545454545454546,0.3636363636363637,1.272727272727273,0.3636363636363637,0.7272727272727273,1.5454545454545456,0.7272727272727273,0.8181818181818181,0.6363636363636365,0.9090909090909092,0.8181818181818181,1.3636363636363635,0.3636363636363637,1.3636363636363635,2.090909090909091,0.2727272727272727
ONCOGENIC_JAK2_DN.V1_DN,0.6634899999999999,anti_PD1,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
ONCOGENIC_JAK2_DN.V1_UP,0.7417699999999999,anti_PD1,False,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.5,1.0,0.5,1.0,0.5,1.5,0.0,0.5,0.0,1.5,0.5,0.0
ONCOGENIC_JNK_DN.V1_DN,0.39315,anti_PD1,False,1.125,0.625,0.5,1.25,0.375,0.5,0.75,0.75,0.625,1.25,0.75,0.125,1.7500000000000002,0.125,1.625,0.5,1.5,0.75,0.375,0.625,1.7500000000000002,0.8750000000000001,0.375,0.375,1.125,1.375,0.125
ONCOGENIC_JNK_DN.V1_UP,0.8328899999999999,anti_PD1,False,0.0,0.5,1.0,0.5,1.0,0.0,0.5,2.5,0.5,1.0,0.0,0.5,1.5,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,1.5,1.5,1.0
ONCOGENIC_KRAS.300_UP.V1_DN,0.8843799999999999,anti_PD1,False,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
ONCOGENIC_KRAS.300_UP.V1_UP,0.56553,anti_PD1,False,0.0,8.0,2.0,4.0,0.0,10.0,0.0,29.0,0.0,1.0,3.0,1.0,2.0,1.0,4.0,2.0,0.0,1.0,1.0,2.0,2.0,6.0,11.0,0.0,1.0,0.0,1.0
ONCOGENIC_KRAS.50_UP.V1_DN,0.98387,anti_PD1,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
ONCOGENIC_KRAS.50_UP.V1_UP,0.9286399999999999,anti_PD1,False,1.0,0.0,0.0,0.0,2.0,0.0,3.0,17.0,0.0,2.0,1.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,4.0,0.0,0.0,0.0,0.0
ONCOGENIC_KRAS.600.LUNG.BREAST_UP.V1_DN,0.34581999999999996,treatment_naive,False,1.125,1.0,1.625,0.375,1.875,1.375,0.25,0.125,1.7500000000000002,1.125,0.25,4.25,0.25,1.25,0.25,2.125,0.8750000000000001,0.125,1.0,0.375,0.5,1.5,0.5,0.75,1.125,0.25,0.5
ONCOGENIC_KRAS.600.LUNG.BREAST_UP.V1_UP,0.20362,anti_PD1,False,1.5714285714285714,0.7857142857142857,0.21428571428571425,1.4999999999999998,1.357142857142857,0.5714285714285714,3.2857142857142856,0.5,1.2142857142857142,1.4285714285714286,1.0714285714285714,0.6428571428571428,2.0,0.857142857142857,1.4285714285714286,0.4285714285714285,1.2142857142857142,1.2142857142857142,2.5,0.7142857142857143,3.928571428571429,0.9285714285714284,1.357142857142857,2.0,1.357142857142857,2.5,0.5
ONCOGENIC_KRAS.600_UP.V1_DN,0.7760199999999999,anti_PD1,False,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
ONCOGENIC_KRAS.600_UP.V1_UP,0.76342,anti_PD1,False,0.0,2.0,1.0,1.0,0.0,2.0,1.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,3.0,5.0,0.0,1.0,0.0,0.0,2.0
ONCOGENIC_KRAS.AMP.LUNG_UP.V1_DN,0.80638,anti_PD1,False,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,1.0,0.5,0.0,0.0,0.0,1.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ONCOGENIC_KRAS.AMP.LUNG_UP.V1_UP,0.26509,anti_PD1,False,1.357142857142857,0.7857142857142857,0.6428571428571428,0.6428571428571428,1.1428571428571428,0.21428571428571425,1.4285714285714286,0.35714285714285715,0.5714285714285714,1.1428571428571428,0.4285714285714285,0.14285714285714285,1.714285714285714,0.14285714285714285,0.9285714285714284,0.4285714285714285,1.1428571428571428,0.35714285714285715,1.0,0.9285714285714284,1.9285714285714288,0.7857142857142857,0.5,1.0714285714285714,0.857142857142857,1.0714285714285714,0.7142857142857143
ONCOGENIC_KRAS.BREAST_UP.V1_DN,0.38168,treatment_naive,False,0.6666666666666667,5.0,1.0,3.333333333333333,1.6666666666666667,5.0,0.33333333333333337,1.3333333333333337,0.6666666666666667,0.6666666666666667,0.6666666666666667,2.666666666666667,4.0,0.6666666666666667,2.333333333333333,2.333333333333333,1.0,0.0,1.3333333333333337,2.0,0.0,3.333333333333333,4.666666666666667,3.0,0.0,0.33333333333333337,3.666666666666667
ONCOGENIC_KRAS.BREAST_UP.V1_UP,0.0288,anti_PD1,False,1.2203389830508475,1.1355932203389831,0.9322033898305084,1.3220338983050848,1.2372881355932204,0.6610169491525424,1.5593220338983051,0.6440677966101696,1.152542372881356,1.2033898305084745,1.0338983050847461,1.4576271186440681,0.7288135593220341,0.6610169491525424,1.2203389830508475,0.6949152542372882,1.355932203389831,1.2542372881355932,1.4067796610169492,0.8983050847457628,1.5762711864406782,0.7796610169491526,0.8813559322033899,1.2033898305084745,1.288135593220339,1.1694915254237288,1.0
ONCOGENIC_KRAS.DF.V1_DN,0.63636,anti_PD1,False,2.5,0.0,1.5,0.0,0.5,0.5,0.5,1.0,0.5,3.0,1.0,0.0,2.0,2.0,2.0,1.0,1.5,0.5,1.5,0.0,0.5,1.5,1.5,0.0,1.5,2.5,0.0
ONCOGENIC_KRAS.DF.V1_UP,0.8968799999999999,treatment_naive,False,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
ONCOGENIC_KRAS.KIDNEY_UP.V1_DN,0.5427,anti_PD1,False,0.6,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.4,0.6,0.6,0.7999999999999999,0.4,1.6,0.2,0.4,0.7999999999999999,0.2,0.2,1.7999999999999998
ONCOGENIC_KRAS.KIDNEY_UP.V1_UP,0.7471,anti_PD1,False,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
ONCOGENIC_KRAS.LUNG.BREAST_UP.V1_DN,0.7484,treatment_naive,False,2.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,5.0,2.0,1.0,14.000000000000002,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
ONCOGENIC_KRAS.LUNG.BREAST_UP.V1_UP,0.49075,anti_PD1,False,4.0,4.0,2.0,1.0,5.0,1.0,17.0,1.0,2.0,4.0,1.0,21.0,2.0,3.0,6.0,0.0,4.0,6.0,9.0,3.0,11.0,1.0,11.0,5.0,4.0,12.0,1.0
ONCOGENIC_KRAS.LUNG_UP.V1_DN,0.92537,anti_PD1,False,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,10.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
ONCOGENIC_KRAS.LUNG_UP.V1_UP,0.82294,anti_PD1,False,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
ONCOGENIC_KRAS.PROSTATE_UP.V1_DN,0.085,anti_PD1,False,0.46,0.6,0.62,0.68,0.34,0.8,0.9,1.04,0.66,0.74,0.78,0.38,0.78,0.44,1.0,0.64,0.74,0.82,0.5,1.22,1.38,0.76,0.56,0.8,1.38,1.12,0.68
ONCOGENIC_KRAS.PROSTATE_UP.V1_UP,0.5777,anti_PD1,False,0.5,0.0,0.0,0.75,0.0,0.0,2.25,0.25,0.25,0.5,0.25,0.0,2.5,0.0,1.7500000000000002,0.0,1.25,0.25,1.25,0.0,2.5,0.25,0.0,0.25,1.25,0.75,0.5
ONCOGENIC_LEF1_UP.V1_DN,0.40479,anti_PD1,False,4.4,0.2,2.8000000000000003,0.0,1.0,1.0,1.0,0.2,1.0,3.2,1.2,3.4,1.6,1.0,0.4,1.4,0.7999999999999999,0.2,2.2,0.4,3.4,0.7999999999999999,0.4,1.0,2.4,2.2,0.2
ONCOGENIC_LEF1_UP.V1_UP,0.41535,anti_PD1,True,1.0,14.000000000000002,2.0,7.000000000000001,2.0,11.0,1.0,15.0,2.0,3.0,4.0,13.0,2.0,1.0,9.0,2.0,23.0,2.0,3.0,10.0,19.0,1.0,4.0,3.0,14.000000000000002,9.0,2.0
ONCOGENIC_LTE2_UP.V1_DN,0.298,anti_PD1,False,0.09090909090909093,2.636363636363636,2.0,0.4545454545454546,0.09090909090909093,0.2727272727272727,0.18181818181818185,1.9090909090909092,0.4545454545454546,2.090909090909091,0.3636363636363637,1.8181818181818183,1.272727272727273,0.5454545454545454,0.8181818181818181,1.6363636363636362,0.9090909090909092,0.09090909090909093,0.4545454545454546,0.7272727272727273,0.0,2.636363636363636,0.3636363636363637,0.3636363636363637,1.0,1.6363636363636362,0.9090909090909092
ONCOGENIC_LTE2_UP.V1_UP,0.78469,anti_PD1,False,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
ONCOGENIC_MEK_UP.V1_DN,0.2821,anti_PD1,False,0.5,10.75,8.25,1.0,2.0,0.75,2.0,1.25,1.7500000000000002,5.5,1.5,7.5,4.75,3.25,1.7500000000000002,6.75,3.25,0.25,5.5,1.25,0.75,5.5,1.5,6.75,2.75,7.249999999999999,2.5
ONCOGENIC_MEK_UP.V1_UP,0.88734,anti_PD1,False,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
ONCOGENIC_MEL18_DN.V1_DN,0.42296999999999996,anti_PD1,False,0.11111111111111112,0.8888888888888891,2.0,0.11111111111111112,0.22222222222222224,0.4444444444444445,0.22222222222222224,0.4444444444444445,0.5555555555555556,2.1111111111111107,0.4444444444444445,2.8888888888888893,0.6666666666666666,0.22222222222222224,0.22222222222222224,0.6666666666666666,3.4444444444444446,0.11111111111111112,0.5555555555555556,0.4444444444444445,0.0,1.1111111111111112,0.22222222222222224,0.3333333333333333,1.0,2.8888888888888893,0.22222222222222224
ONCOGENIC_MEL18_DN.V1_UP,0.94696,anti_PD1,False,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
ONCOGENIC_MTOR_UP.N4.V1_DN,0.18017,treatment_naive,False,1.1,3.1,0.6,3.4,2.3,1.7,0.6,1.9,0.8999999999999999,1.7,1.6,0.5,2.5,1.7999999999999998,1.3,2.1,2.1,0.7000000000000001,0.8999999999999999,2.5,0.7999999999999999,3.6,1.7,2.1,0.3,0.2,1.3
ONCOGENIC_MTOR_UP.N4.V1_UP,0.34898,anti_PD1,False,0.5555555555555556,1.8888888888888893,1.0,0.7777777777777779,0.7777777777777779,0.7777777777777779,0.11111111111111112,0.3333333333333333,0.3333333333333333,1.2222222222222223,0.4444444444444445,3.888888888888889,0.4444444444444445,1.2222222222222223,0.3333333333333333,0.8888888888888891,2.333333333333333,0.11111111111111112,1.1111111111111112,0.7777777777777779,0.5555555555555556,2.1111111111111107,0.4444444444444445,1.2222222222222223,0.6666666666666666,0.11111111111111112,1.8888888888888893
ONCOGENIC_MTOR_UP.V1_DN,0.60296,anti_PD1,False,0.0,1.0,0.0,0.33333333333333337,0.0,0.0,0.33333333333333337,0.6666666666666667,1.3333333333333337,0.6666666666666667,0.0,2.666666666666667,0.0,1.6666666666666667,0.0,0.6666666666666667,0.0,2.0,0.33333333333333337,1.3333333333333337,0.33333333333333337,0.6666666666666667,0.0,0.0,1.6666666666666667,0.6666666666666667,0.0
ONCOGENIC_MTOR_UP.V1_UP,0.65481,anti_PD1,False,0.0,1.0,0.5,3.0,0.5,0.0,0.5,2.5,0.0,0.5,1.0,9.0,0.5,1.0,0.5,2.5,0.0,0.0,2.0,0.5,0.0,3.0,4.0,0.5,0.5,0.5,4.5
ONCOGENIC_MYC_UP.V1_DN,0.4209,treatment_naive,False,1.5,1.0,2.25,1.0,2.5,1.5,0.0,0.75,1.5,1.25,1.7500000000000002,1.25,1.5,2.25,4.25,1.5,4.25,0.5,1.0,0.5,0.25,0.75,1.0,1.5,1.0,1.25,0.75
ONCOGENIC_MYC_UP.V1_UP,0.49004,treatment_naive,False,1.5,1.0,1.0,1.0,1.0,2.5,2.0,4.0,2.5,1.0,2.0,0.0,4.0,1.0,3.5000000000000004,0.5,1.5,1.0,2.5,3.0,3.5000000000000004,0.0,0.5,2.0,6.0,1.5,1.5
ONCOGENIC_NFE2L2.V2,0.17799,anti_PD1,False,0.3076923076923077,2.6153846153846154,0.8461538461538461,1.846153846153846,1.3846153846153846,0.5384615384615385,1.4615384615384617,1.3846153846153846,0.6153846153846154,1.6153846153846152,1.6153846153846152,4.0,1.3076923076923077,2.2307692307692304,0.8461538461538461,1.7692307692307692,2.3076923076923075,0.15384615384615385,0.6923076923076923,2.692307692307692,2.3076923076923075,2.0,1.7692307692307692,1.7692307692307692,0.7692307692307693,2.692307692307692,0.7692307692307693
ONCOGENIC_NOTCH_DN.V1_DN,0.96996,anti_PD1,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
ONCOGENIC_NOTCH_DN.V1_UP,0.25861999999999996,anti_PD1,False,0.29411764705882354,0.5294117647058822,0.5294117647058822,0.823529411764706,0.6470588235294117,0.2352941176470588,1.647058823529412,0.5882352941176471,0.411764705882353,1.4705882352941175,0.411764705882353,0.3529411764705882,1.5882352941176472,0.1764705882352941,0.411764705882353,0.5882352941176471,0.5882352941176471,2.5294117647058822,1.4705882352941175,0.29411764705882354,0.823529411764706,0.5882352941176471,0.1176470588235294,0.3529411764705882,1.0588235294117645,1.0,1.1176470588235294
ONCOGENIC_NRL_DN.V1_DN,0.87728,anti_PD1,False,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
ONCOGENIC_NRL_DN.V1_UP,0.61625,treatment_naive,False,3.0,0.5,0.5,2.0,0.0,7.5,0.5,0.5,1.0,1.5,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.5,0.0,0.5,1.0,0.5,0.5,0.5,0.0,0.5,0.0
ONCOGENIC_P53_DN.V1_DN,0.16309,anti_PD1,False,1.0434782608695652,0.6956521739130435,1.4347826086956519,0.5652173913043478,0.8695652173913043,0.8260869565217391,1.826086956521739,0.6086956521739131,0.5217391304347826,1.9130434782608692,0.9565217391304348,1.3043478260869563,1.0869565217391304,0.43478260869565216,0.8695652173913043,0.3913043478260869,1.5652173913043477,0.5217391304347826,1.7826086956521738,0.9130434782608696,1.5217391304347825,0.3913043478260869,0.7826086956521738,0.2608695652173913,2.478260869565217,0.8260869565217391,1.6086956521739129
ONCOGENIC_P53_DN.V1_UP,0.29263,anti_PD1,False,0.25,1.875,1.0,2.25,1.125,0.75,0.0,1.0,0.625,1.375,1.875,5.25,0.5,1.375,0.75,1.0,3.25,0.5,0.25,3.375,3.75,0.25,1.7500000000000002,1.125,2.625,0.0,3.625
ONCOGENIC_P53_DN.V2_DN,0.41126999999999997,anti_PD1,False,1.0,0.6666666666666667,0.33333333333333337,1.0,1.6666666666666667,2.333333333333333,4.666666666666667,0.0,1.3333333333333337,3.0,1.3333333333333337,0.0,3.333333333333333,1.3333333333333337,2.333333333333333,0.6666666666666667,2.333333333333333,2.666666666666667,2.666666666666667,0.33333333333333337,5.333333333333334,1.3333333333333337,0.33333333333333337,3.0,1.6666666666666667,2.333333333333333,0.33333333333333337
ONCOGENIC_P53_DN.V2_UP,0.44566000000000006,anti_PD1,False,2.0,2.5,2.0,2.0,1.0,0.5,6.5,1.5,0.5,4.5,1.0,6.5,0.0,0.5,2.5,1.5,1.0,2.0,6.0,0.0,0.5,10.5,2.0,1.5,2.0,4.5,1.5
ONCOGENIC_PDGF_ERK_DN.V1_DN,0.9059799999999999,anti_PD1,False,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ONCOGENIC_PDGF_ERK_DN.V1_UP,0.57225,treatment_naive,False,0.0,0.33333333333333337,0.6666666666666667,0.6666666666666667,0.16666666666666669,0.0,0.0,1.6666666666666667,0.33333333333333337,0.33333333333333337,0.16666666666666669,0.0,0.33333333333333337,0.16666666666666669,0.16666666666666669,0.0,0.0,1.8333333333333333,0.16666666666666669,0.16666666666666669,0.5,1.3333333333333337,0.16666666666666669,0.33333333333333337,0.16666666666666669,0.33333333333333337,0.5
ONCOGENIC_PDGF_UP.V1_DN,0.56184,anti_PD1,False,2.5,0.0,1.0,1.0,1.0,0.0,3.0,0.5,0.5,1.0,0.5,1.0,1.0,0.0,0.5,0.5,3.0,0.5,1.5,2.5,1.5,0.5,0.0,1.0,3.0,5.5,0.0
ONCOGENIC_PDGF_UP.V1_UP,0.8744200000000001,anti_PD1,False,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_PIGF_UP.V1_DN,0.7995800000000001,anti_PD1,False,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
ONCOGENIC_PIGF_UP.V1_UP,0.5032300000000001,treatment_naive,False,0.8333333333333334,1.0,0.16666666666666669,1.6666666666666667,0.0,0.5,0.33333333333333337,1.1666666666666667,0.6666666666666667,0.0,1.1666666666666667,0.0,1.0,0.16666666666666669,0.8333333333333334,0.6666666666666667,0.16666666666666669,2.833333333333333,0.0,0.33333333333333337,0.0,0.5,1.1666666666666667,0.16666666666666669,0.0,0.0,1.5
ONCOGENIC_PKCA_DN.V1_DN,0.55367,anti_PD1,False,0.2,0.2,0.6,0.6,0.2,0.0,0.6,0.4,0.6,0.2,0.2,2.2,0.4,0.4,0.2,0.0,0.0,1.4,1.7999999999999998,0.6,1.0,0.4,0.0,1.0,0.4,0.2,0.2
ONCOGENIC_PKCA_DN.V1_UP,0.01128,anti_PD1,False,0.858974358974359,1.0384615384615383,1.0512820512820509,1.0512820512820509,0.9358974358974358,0.6153846153846153,0.9358974358974358,0.7692307692307692,0.8333333333333334,1.0256410256410258,0.8205128205128205,1.1666666666666667,0.9487179487179488,1.0256410256410258,0.7820512820512819,0.91025641025641,0.9487179487179488,0.923076923076923,1.1282051282051282,0.9615384615384616,1.064102564102564,1.0384615384615383,0.7179487179487181,0.9871794871794872,0.8717948717948718,1.0384615384615383,0.9743589743589745
ONCOGENIC_PRC1_BMI_UP.V1_DN,0.44523999999999997,treatment_naive,False,1.2,1.2,3.6,0.0,1.0,0.0,0.4,0.7999999999999999,1.7999999999999998,0.7999999999999999,2.0,0.7999999999999999,1.4,0.2,1.6,2.0,0.6,0.6,0.2,1.0,0.6,0.2,0.6,1.0,0.6,0.2,0.2
ONCOGENIC_PRC1_BMI_UP.V1_UP,0.32124,treatment_naive,False,1.0,2.25,1.0,0.5,2.0,3.5000000000000004,0.25,0.25,1.7500000000000002,1.7500000000000002,1.5,1.5,1.25,1.5,2.0,1.5,2.5,0.5,3.25,1.0,1.0,1.7500000000000002,1.0,3.25,1.7500000000000002,3.0,0.25
ONCOGENIC_PRC2_EED_UP.V1_DN,0.61865,treatment_naive,False,4.0,0.0,2.0,0.0,0.0,6.0,1.0,0.5,1.5,0.0,1.0,1.0,3.5000000000000004,0.5,5.5,1.0,1.5,1.5,2.5,2.5,2.5,0.5,1.0,1.0,2.0,0.0,0.5
ONCOGENIC_PRC2_EED_UP.V1_UP,0.70016,treatment_naive,False,0.0,0.5,0.0,0.0,3.0,1.0,0.5,0.0,1.0,0.0,2.0,0.5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,1.5,2.0,2.0,1.0,1.0
ONCOGENIC_PRC2_EZH2_UP.V1_DN,0.9445,anti_PD1,False,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
ONCOGENIC_PRC2_EZH2_UP.V1_UP,0.7027800000000001,anti_PD1,False,1.0,0.5,0.5,3.0,0.0,0.0,2.0,0.0,0.5,1.5,0.5,2.5,0.0,1.5,0.5,1.5,0.5,1.0,1.0,0.5,2.0,1.0,0.0,1.0,0.5,0.5,0.5
ONCOGENIC_PRC2_SUZ12_UP.V1_DN,0.67296,treatment_naive,False,0.25,0.75,1.25,0.0,0.0,3.0,0.5,0.75,0.0,0.5,0.25,0.75,0.25,0.75,1.25,0.5,0.25,0.25,0.0,0.5,0.5,0.25,0.25,0.0,0.25,0.25,1.25
ONCOGENIC_PRC2_SUZ12_UP.V1_UP,0.42894,treatment_naive,False,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
