,beanie_pval,direction,robust,excluded_BRCA_4,excluded_BRCA_24,excluded_BRCA_10,excluded_BRCA_38,excluded_BRCA_14,excluded_BRCA_32,excluded_BRCA_8,excluded_BRCA_47,excluded_BRCA_22,excluded_BRCA_19,excluded_BRCA_13,excluded_BRCA_43,excluded_BRCA_18,excluded_BRCA_9,excluded_BRCA_35,excluded_BRCA_37,excluded_BRCA_23,excluded_BRCA_2,excluded_BRCA_6,excluded_BRCA_33,excluded_BRCA_20,excluded_BRCA_48,excluded_BRCA_3,excluded_BRCA_25,excluded_BRCA_7
ONCOGENIC_IL15_UP.V1_UP,0.15674000000000002,TNBC,False,1.0714285714285714,1.6428571428571428,0.2857142857142857,0.857142857142857,1.0714285714285714,1.9285714285714288,2.2857142857142856,0.07142857142857142,0.6428571428571428,2.0,0.5,0.5,2.2857142857142856,1.857142857142857,1.1428571428571428,0.7857142857142857,1.2857142857142856,0.5,1.6428571428571428,0.4285714285714285,1.2857142857142856,0.6428571428571428,1.857142857142857,0.5714285714285714,0.2857142857142857
ONCOGENIC_IL21_UP.V1_DN,0.6775399999999999,TNBC,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_IL21_UP.V1_UP,0.01959,TNBC,False,0.9876543209876544,1.1728395061728394,0.9259259259259258,0.9876543209876544,1.148148148148148,1.0987654320987654,1.123456790123457,0.6913580246913581,1.0864197530864197,1.1975308641975309,1.0246913580246912,0.8641975308641974,0.8271604938271605,1.1358024691358024,0.9629629629629628,0.8518518518518517,1.1111111111111112,1.148148148148148,0.8024691358024691,0.7901234567901234,0.9012345679012344,1.123456790123457,1.0246913580246912,1.0,1.0617283950617282
ONCOGENIC_IL2_UP.V1_DN,0.36280999999999997,ER+,False,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
ONCOGENIC_IL2_UP.V1_UP,0.00584,TNBC,False,0.9381443298969072,1.0,0.9587628865979382,1.0103092783505154,1.0206185567010309,0.9793814432989691,1.0103092783505154,0.8247422680412372,0.9072164948453608,0.9896907216494846,1.0206185567010309,0.9587628865979382,0.9484536082474228,1.0,0.9381443298969072,0.9793814432989691,1.0206185567010309,0.9381443298969072,1.0,0.9484536082474228,1.0103092783505154,1.0,0.9896907216494846,0.9793814432989691,0.7731958762886598
ONCOGENIC_JAK2_DN.V1_DN,0.20745,ER+,False,0.8333333333333334,0.8333333333333334,1.8333333333333333,0.33333333333333337,1.0,3.8333333333333335,0.8333333333333334,4.333333333333334,2.333333333333333,0.6666666666666667,1.1666666666666667,2.666666666666667,0.33333333333333337,2.0,1.0,3.8333333333333335,1.6666666666666667,0.33333333333333337,1.0,3.0,1.5,3.333333333333333,1.6666666666666667,0.6666666666666667,1.0
ONCOGENIC_JAK2_DN.V1_UP,0.94481,TNBC,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_JNK_DN.V1_DN,0.5042,TNBC,False,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
ONCOGENIC_JNK_DN.V1_UP,0.36025999999999997,TNBC,False,0.0,0.6666666666666667,0.6666666666666667,2.0,0.0,1.6666666666666667,3.333333333333333,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.0,0.33333333333333337,4.333333333333334,3.0,3.0,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.33333333333333337,1.6666666666666667,0.33333333333333337,0.33333333333333337
ONCOGENIC_KRAS.300_UP.V1_DN,0.03732,TNBC,False,1.1587301587301586,0.2857142857142857,0.8412698412698413,1.126984126984127,0.3333333333333333,1.3650793650793651,1.0476190476190477,1.0,1.126984126984127,0.9206349206349206,0.7777777777777778,0.9365079365079364,0.6507936507936507,1.5396825396825395,0.8571428571428572,1.0,1.2857142857142858,1.26984126984127,0.7777777777777778,1.0158730158730158,1.111111111111111,0.5714285714285714,1.0,1.2857142857142858,0.9365079365079364
ONCOGENIC_KRAS.300_UP.V1_UP,0.16408,TNBC,False,0.625,1.875,0.25,4.0,1.25,4.125,2.75,0.25,0.75,4.5,6.125,1.25,1.0,3.625,0.5,1.5,1.0,3.25,3.625,1.25,0.625,0.5,1.625,1.0,2.5
ONCOGENIC_KRAS.50_UP.V1_DN,0.048260000000000004,TNBC,False,1.2142857142857142,0.017857142857142856,0.5535714285714285,1.0,0.6607142857142857,1.2321428571428568,1.3392857142857142,0.8035714285714285,1.0892857142857142,0.4821428571428572,0.7678571428571428,1.0535714285714284,0.9464285714285714,1.6428571428571428,1.0714285714285714,0.8214285714285714,1.1607142857142856,1.482142857142857,0.5535714285714285,0.9464285714285714,0.9464285714285714,0.857142857142857,0.6964285714285714,1.4107142857142856,1.0892857142857142
ONCOGENIC_KRAS.50_UP.V1_UP,0.53674,TNBC,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_KRAS.600.LUNG.BREAST_UP.V1_DN,0.1432,TNBC,False,1.1111111111111112,0.16666666666666666,0.38888888888888895,0.9444444444444444,0.2777777777777778,2.055555555555556,1.1666666666666667,0.5555555555555556,0.8888888888888891,0.7222222222222223,0.4444444444444445,1.0555555555555556,0.05555555555555556,2.2222222222222223,1.1111111111111112,0.5,2.0,2.3888888888888893,0.6666666666666666,0.8888888888888891,0.6666666666666666,0.7777777777777779,1.4444444444444446,0.4444444444444445,1.6111111111111112
ONCOGENIC_KRAS.600.LUNG.BREAST_UP.V1_UP,0.41162,TNBC,False,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
ONCOGENIC_KRAS.600_UP.V1_DN,0.04122,TNBC,False,1.1206896551724141,0.3448275862068966,0.7241379310344828,1.2586206896551724,0.32758620689655177,1.5517241379310347,1.206896551724138,1.1034482758620692,1.1206896551724141,0.9482758620689656,0.6724137931034484,0.8448275862068966,0.8103448275862071,1.6551724137931034,0.8620689655172414,0.9310344827586208,1.293103448275862,1.6034482758620692,0.8793103448275863,0.8965517241379312,1.0344827586206895,0.8965517241379312,0.9482758620689656,1.2413793103448276,1.0517241379310345
ONCOGENIC_KRAS.600_UP.V1_UP,0.49113,TNBC,False,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
ONCOGENIC_KRAS.AMP.LUNG_UP.V1_DN,0.08816,ER+,False,1.08,0.72,1.36,1.08,1.08,0.88,0.8,1.8,1.12,0.88,1.2,1.56,0.28,1.72,0.48,1.8,1.12,0.4,1.64,1.92,1.24,1.28,1.32,1.2,0.88
ONCOGENIC_KRAS.AMP.LUNG_UP.V1_UP,0.44821000000000005,ER+,False,2.333333333333333,0.0,0.6666666666666667,0.0,0.0,0.33333333333333337,0.33333333333333337,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.33333333333333337,0.33333333333333337,0.6666666666666667,0.0,0.0,0.33333333333333337,0.0,0.0,0.33333333333333337,1.0,0.33333333333333337,0.0
ONCOGENIC_KRAS.BREAST_UP.V1_DN,0.7810600000000001,TNBC,False,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_KRAS.BREAST_UP.V1_UP,0.08213999999999999,TNBC,False,1.4375,0.4375000000000001,0.59375,1.4375,1.7500000000000002,1.90625,1.3125,0.28125,1.21875,1.6875,1.03125,0.46875,3.0,0.53125,2.46875,0.6875,0.28125,1.40625,1.4375,0.4375000000000001,0.28125,0.4375000000000001,1.125,0.59375,0.96875
ONCOGENIC_KRAS.DF.V1_DN,0.11427000000000001,TNBC,False,2.095238095238096,1.6666666666666663,0.9047619047619048,0.9523809523809524,0.4761904761904762,1.6190476190476193,0.8095238095238096,0.7619047619047621,0.6190476190476191,0.8095238095238096,1.4761904761904765,0.7619047619047621,0.5238095238095238,1.5714285714285716,1.1428571428571428,1.0476190476190477,0.6190476190476191,1.238095238095238,1.0952380952380951,1.0,0.8571428571428571,1.6666666666666663,1.3333333333333337,1.0952380952380951,1.3333333333333337
ONCOGENIC_KRAS.DF.V1_UP,0.0271,TNBC,False,0.6901408450704225,0.9295774647887324,1.1830985915492958,0.9577464788732396,1.0985915492957747,1.0985915492957747,0.7605633802816902,1.0,1.1971830985915493,0.9718309859154928,0.8591549295774649,0.9295774647887324,0.6338028169014085,1.0985915492957747,0.8873239436619719,1.0985915492957747,0.9718309859154928,0.5492957746478874,1.1549295774647887,0.9295774647887324,0.8169014084507042,0.7746478873239437,1.1408450704225352,0.943661971830986,0.6901408450704225
ONCOGENIC_KRAS.KIDNEY_UP.V1_DN,0.19426,TNBC,False,1.0,0.7999999999999999,1.2,4.0,0.4,5.999999999999999,3.2,1.0,2.0,0.7999999999999999,1.6,1.2,6.999999999999999,6.8,2.8000000000000003,0.7999999999999999,2.2,2.8000000000000003,3.4,1.6,1.4,0.7999999999999999,0.7999999999999999,1.7999999999999998,1.7999999999999998
ONCOGENIC_KRAS.KIDNEY_UP.V1_UP,0.02008,TNBC,False,1.0123456790123455,1.1604938271604937,0.8395061728395061,0.8765432098765431,1.0246913580246912,0.8148148148148148,1.0246913580246912,0.9629629629629628,0.8024691358024691,1.074074074074074,1.1604938271604937,1.0,0.8271604938271605,1.1111111111111112,1.0864197530864197,0.9629629629629628,0.6296296296296297,1.1358024691358024,0.9629629629629628,0.9506172839506172,0.9382716049382716,0.7530864197530863,1.0,0.7654320987654321,1.1111111111111112
ONCOGENIC_KRAS.LUNG.BREAST_UP.V1_DN,0.67086,TNBC,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
ONCOGENIC_KRAS.LUNG.BREAST_UP.V1_UP,0.75074,TNBC,False,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_KRAS.LUNG_UP.V1_DN,0.0003,TNBC,True,1.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,0.99
ONCOGENIC_KRAS.LUNG_UP.V1_UP,0.94842,TNBC,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_KRAS.PROSTATE_UP.V1_DN,0.0002,TNBC,True,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_KRAS.PROSTATE_UP.V1_UP,0.58702,TNBC,False,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
ONCOGENIC_LEF1_UP.V1_DN,0.37503000000000003,ER+,False,2.0,1.0,2.0,4.0,1.0,0.0,1.0,0.0,6.0,0.0,1.0,1.0,16.0,0.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0
ONCOGENIC_LEF1_UP.V1_UP,1e-05,TNBC,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_LTE2_UP.V1_DN,0.02522,TNBC,False,0.904109589041096,1.1506849315068493,1.1095890410958904,1.082191780821918,0.7808219178082191,1.0684931506849316,0.9315068493150686,0.726027397260274,1.2191780821917808,0.8493150684931507,0.8904109589041096,0.9589041095890408,0.5205479452054794,1.2739726027397262,1.0273972602739727,1.2328767123287672,1.0410958904109588,0.5068493150684932,1.0684931506849316,0.9315068493150686,1.2876712328767124,0.7534246575342467,1.1232876712328768,0.9589041095890408,0.3424657534246575
ONCOGENIC_LTE2_UP.V1_UP,0.00145,TNBC,False,1.0206185567010309,0.865979381443299,1.0206185567010309,1.0309278350515465,1.0,1.0309278350515465,1.0309278350515465,1.0309278350515465,1.0103092783505154,1.0309278350515465,1.0309278350515465,1.0309278350515465,1.0206185567010309,1.0309278350515465,1.0103092783505154,1.0206185567010309,1.0309278350515465,1.0103092783505154,1.0206185567010309,1.0309278350515465,1.0206185567010309,1.0103092783505154,1.0309278350515465,1.0103092783505154,1.0309278350515465
ONCOGENIC_MEK_UP.V1_DN,0.92569,ER+,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_MEK_UP.V1_UP,0.0,TNBC,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_MEL18_DN.V1_DN,0.1969,TNBC,False,0.6363636363636365,1.272727272727273,0.8181818181818181,0.0,0.3636363636363637,3.1818181818181817,0.09090909090909093,1.4545454545454546,0.09090909090909093,1.8181818181818183,0.9090909090909092,1.181818181818182,0.2727272727272727,2.363636363636364,0.4545454545454546,1.5454545454545456,1.181818181818182,0.0,0.3636363636363637,0.3636363636363637,1.0,0.3636363636363637,1.0909090909090908,0.09090909090909093,0.0
ONCOGENIC_MEL18_DN.V1_UP,0.00095,TNBC,True,0.98,1.0,0.99,1.0,1.0,1.0,1.0,0.97,1.0,1.0,1.0,1.0,0.96,0.99,1.0,1.0,0.99,1.0,1.0,0.99,0.99,0.99,1.0,1.0,0.97
ONCOGENIC_MTOR_UP.N4.V1_DN,0.48776,TNBC,False,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
ONCOGENIC_MTOR_UP.N4.V1_UP,0.00018,TNBC,True,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,0.99,0.99,1.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_MTOR_UP.V1_DN,0.0072,TNBC,False,1.0425531914893618,1.0531914893617025,0.9574468085106383,0.9893617021276596,0.9574468085106383,0.9787234042553192,0.9680851063829788,0.9148936170212766,0.9042553191489362,1.0319148936170213,0.946808510638298,0.9574468085106383,0.8297872340425533,1.0106382978723405,0.946808510638298,0.9574468085106383,1.0,1.0106382978723405,0.9042553191489362,1.0212765957446808,0.9893617021276596,0.8936170212765958,1.0319148936170213,0.9361702127659576,0.9680851063829788
ONCOGENIC_MTOR_UP.V1_UP,0.02574,TNBC,False,0.8933333333333334,0.9066666666666668,1.2266666666666668,1.2133333333333334,0.8533333333333334,0.7599999999999999,1.1333333333333333,0.9333333333333332,1.2133333333333334,0.7066666666666667,1.0533333333333337,1.0933333333333333,0.5733333333333334,0.9866666666666668,0.7733333333333333,1.24,1.1466666666666667,0.7200000000000001,1.0666666666666669,0.88,1.28,1.28,0.7999999999999999,1.2933333333333332,1.16
ONCOGENIC_MYC_UP.V1_DN,0.5618,TNBC,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_MYC_UP.V1_UP,0.40343,TNBC,False,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
ONCOGENIC_NFE2L2.V2,0.00286,TNBC,False,0.8469387755102041,0.8571428571428571,1.020408163265306,1.020408163265306,1.010204081632653,0.9489795918367347,0.9897959183673468,0.9387755102040816,1.020408163265306,1.020408163265306,0.979591836734694,1.010204081632653,0.9183673469387756,1.020408163265306,0.9897959183673468,1.020408163265306,0.979591836734694,0.9693877551020408,0.9897959183673468,1.010204081632653,1.010204081632653,0.979591836734694,0.979591836734694,0.9489795918367347,1.010204081632653
ONCOGENIC_NOTCH_DN.V1_DN,0.08305,TNBC,False,0.45,0.7000000000000001,0.6,0.95,1.65,0.85,1.275,0.7749999999999999,0.8999999999999999,1.0499999999999998,0.7000000000000001,0.7249999999999999,0.5,1.7499999999999998,0.8749999999999999,0.7499999999999999,1.325,1.525,0.45,0.7000000000000001,0.975,0.5249999999999999,0.65,0.8999999999999999,1.025
ONCOGENIC_NOTCH_DN.V1_UP,0.42044,TNBC,False,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
ONCOGENIC_NRL_DN.V1_DN,0.6086199999999999,TNBC,False,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
ONCOGENIC_NRL_DN.V1_UP,0.66714,TNBC,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0
ONCOGENIC_P53_DN.V1_DN,2e-05,TNBC,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_P53_DN.V1_UP,0.0015,TNBC,True,0.99,0.97,1.0,0.99,0.99,1.0,0.99,0.97,0.99,0.96,1.0,0.99,0.97,1.0,0.97,1.0,1.0,0.96,0.96,1.0,0.99,0.99,1.0,1.0,0.99
ONCOGENIC_P53_DN.V2_DN,0.36508,ER+,False,1.5,1.5,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.0,0.5,0.5,0.5,4.5,0.5,2.5,0.0,1.5,0.5,0.5,0.0,1.0,0.0,1.0,1.0
ONCOGENIC_P53_DN.V2_UP,0.00095,TNBC,True,1.0,1.0,0.99,1.0,1.0,1.0,1.0,0.99,1.0,1.0,0.99,0.99,1.0,1.0,1.0,0.99,1.0,1.0,0.97,1.0,1.0,1.0,1.0,0.96,0.96
ONCOGENIC_PDGF_ERK_DN.V1_DN,0.14455,TNBC,False,1.7333333333333334,2.066666666666667,1.1333333333333335,0.9333333333333336,1.2666666666666668,2.066666666666667,0.5333333333333333,0.9333333333333336,0.2,1.0666666666666669,1.2666666666666668,0.4,0.33333333333333337,1.0666666666666669,0.33333333333333337,1.5333333333333334,1.6,1.0666666666666669,2.066666666666667,0.6,0.8,0.6666666666666667,1.866666666666667,0.6,0.26666666666666666
ONCOGENIC_PDGF_ERK_DN.V1_UP,0.13792000000000001,TNBC,False,0.1,1.7,0.6,0.6,1.2,1.4999999999999998,0.6,1.7999999999999998,2.2,2.2,1.6,1.1,0.0,2.3,1.4,2.2,1.4,0.1,1.3,1.7999999999999998,1.2,1.1,1.9,0.8999999999999999,0.4
ONCOGENIC_PDGF_UP.V1_DN,0.12929000000000002,TNBC,False,0.4545454545454546,4.0,0.3636363636363637,2.0,1.181818181818182,3.8181818181818183,1.4545454545454546,0.2727272727272727,1.0909090909090908,3.6363636363636367,1.0909090909090908,0.9090909090909092,3.0909090909090917,1.8181818181818183,2.1818181818181817,0.9090909090909092,2.1818181818181817,3.0,1.9090909090909092,1.9090909090909092,1.3636363636363635,0.8181818181818181,2.9090909090909087,0.5454545454545454,1.181818181818182
ONCOGENIC_PDGF_UP.V1_UP,0.17876,TNBC,False,0.8333333333333334,1.5833333333333337,1.0,0.6666666666666667,1.0833333333333337,1.75,1.25,0.25,0.5833333333333334,0.8333333333333334,0.33333333333333337,1.0,0.33333333333333337,1.9166666666666667,0.5,1.8333333333333333,0.75,0.5,1.1666666666666667,0.9166666666666669,0.8333333333333334,1.0,2.2500000000000004,0.6666666666666667,0.16666666666666669
ONCOGENIC_PIGF_UP.V1_DN,0.18784,TNBC,False,0.4,2.3,1.2,1.3,1.0,1.4999999999999998,1.1,0.5,1.6,1.0,0.8999999999999999,0.2,0.2,3.1,0.5,0.7000000000000001,1.0,1.3,1.3,1.7,0.2,0.6,1.6,0.6,0.5
ONCOGENIC_PIGF_UP.V1_UP,0.4857,TNBC,False,0.0,0.0,0.5,0.0,1.0,0.5,0.0,1.0,1.0,0.0,0.5,1.0,0.0,2.0,0.0,1.5,0.0,0.0,0.5,0.5,0.0,0.0,2.0,0.0,0.0
ONCOGENIC_PKCA_DN.V1_DN,0.04866,TNBC,False,0.4117647058823529,1.1176470588235292,1.03921568627451,1.2549019607843137,1.3529411764705879,1.2352941176470589,1.0980392156862746,0.6470588235294118,1.2549019607843137,0.9803921568627452,1.2352941176470589,0.96078431372549,0.3725490196078432,1.3137254901960784,0.6470588235294118,1.0,1.03921568627451,1.1372549019607845,0.9215686274509804,0.8627450980392157,1.0980392156862746,0.7254901960784313,0.8431372549019608,0.5882352941176471,1.0
ONCOGENIC_PKCA_DN.V1_UP,0.8086399999999999,ER+,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_PRC1_BMI_UP.V1_DN,0.74378,TNBC,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_PRC1_BMI_UP.V1_UP,0.015040000000000001,TNBC,False,0.8901098901098902,0.923076923076923,0.8131868131868132,1.0439560439560438,1.0439560439560438,0.8571428571428571,0.912087912087912,0.6703296703296703,0.978021978021978,0.9450549450549449,0.9010989010989009,0.9340659340659341,0.8901098901098902,0.967032967032967,0.956043956043956,1.0329670329670328,0.978021978021978,1.0879120879120878,0.8461538461538461,0.923076923076923,0.7912087912087912,0.9010989010989009,0.956043956043956,1.0,1.0439560439560438
ONCOGENIC_PRC2_EED_UP.V1_DN,0.19871,TNBC,False,1.714285714285714,1.2857142857142856,1.0,3.428571428571428,0.857142857142857,0.7142857142857143,1.5714285714285714,0.14285714285714285,3.1428571428571432,1.4285714285714286,0.14285714285714285,0.2857142857142857,0.0,1.1428571428571428,1.1428571428571428,0.857142857142857,2.0,2.0,0.7142857142857143,0.5714285714285714,1.714285714285714,2.4285714285714284,1.5714285714285714,0.2857142857142857,2.2857142857142856
ONCOGENIC_PRC2_EED_UP.V1_UP,0.09515,TNBC,False,0.7894736842105263,0.5789473684210527,0.5526315789473684,0.8421052631578947,0.9736842105263158,1.2368421052631575,0.2894736842105263,0.3947368421052632,0.6052631578947368,0.5526315789473684,0.8947368421052632,0.6578947368421053,0.6578947368421053,0.8684210526315791,0.8947368421052632,0.736842105263158,1.0263157894736843,0.9210526315789472,0.8421052631578947,0.42105263157894735,0.3157894736842105,0.5263157894736842,1.0263157894736843,0.4473684210526316,0.8947368421052632
ONCOGENIC_PRC2_EZH2_UP.V1_DN,0.40645,TNBC,False,0.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,3.0,1.0,1.0
ONCOGENIC_PRC2_EZH2_UP.V1_UP,0.00318,TNBC,True,1.020408163265306,1.020408163265306,0.979591836734694,1.0,1.010204081632653,1.020408163265306,1.020408163265306,0.9183673469387756,1.010204081632653,1.010204081632653,1.010204081632653,0.9897959183673468,1.010204081632653,1.020408163265306,0.9897959183673468,1.010204081632653,0.9897959183673468,1.020408163265306,0.979591836734694,1.0,1.020408163265306,0.9897959183673468,1.0,1.010204081632653,1.020408163265306
ONCOGENIC_PRC2_SUZ12_UP.V1_DN,0.8387,TNBC,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_PRC2_SUZ12_UP.V1_UP,0.15361,TNBC,False,1.1052631578947367,0.6842105263157895,0.5263157894736842,0.6842105263157895,1.0,0.5263157894736842,0.8421052631578947,0.21052631578947367,0.736842105263158,0.15789473684210525,1.1052631578947367,1.1052631578947367,0.9473684210526316,2.8947368421052637,1.0,0.8421052631578947,0.8947368421052632,1.8947368421052633,0.42105263157894735,0.7894736842105263,0.368421052631579,0.6842105263157895,0.4736842105263158,0.42105263157894735,1.6842105263157894
ONCOGENIC_PTEN_DN.V1_DN,0.0004,TNBC,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_PTEN_DN.V1_UP,0.6621199999999999,TNBC,False,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_PTEN_DN.V2_DN,0.16000999999999999,TNBC,False,1.6875,0.5625,0.9375,1.125,0.375,0.8125,0.375,0.625,0.8750000000000001,0.6875,0.5,0.4375000000000001,0.3125,0.9375,0.8750000000000001,1.0625,1.1875,1.25,1.0,0.625,1.0,0.75,0.25,0.4375000000000001,0.5625
ONCOGENIC_PTEN_DN.V2_UP,0.02023,TNBC,False,1.037037037037037,1.0617283950617282,0.9135802469135802,0.8765432098765431,0.8765432098765431,0.9876543209876544,0.8888888888888888,0.8271604938271605,0.9012345679012344,1.1111111111111112,0.7283950617283951,0.8765432098765431,1.1975308641975309,1.1975308641975309,1.074074074074074,0.8641975308641974,1.0,1.123456790123457,0.5555555555555556,0.9135802469135802,1.1111111111111112,1.0246913580246912,0.9259259259259258,0.9135802469135802,0.9259259259259258
