,beanie_pval,direction,robust,excluded_BRCA_26,excluded_BRCA_4,excluded_BRCA_44,excluded_BRCA_24,excluded_BRCA_39,excluded_BRCA_38,excluded_BRCA_28,excluded_BRCA_14,excluded_BRCA_11,excluded_BRCA_32,excluded_BRCA_21,excluded_BRCA_22,excluded_BRCA_17,excluded_BRCA_19,excluded_BRCA_0,excluded_BRCA_9,excluded_BRCA_30,excluded_BRCA_23,excluded_BRCA_16,excluded_BRCA_6,excluded_BRCA_46,excluded_BRCA_45,excluded_BRCA_7
ONCOGENIC_IL15_UP.V1_UP,0.6057600000000001,treatment_naive,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0
ONCOGENIC_IL21_UP.V1_DN,0.10964000000000002,treatment_naive,False,0.5333333333333333,1.2666666666666668,1.1666666666666667,0.43333333333333335,0.3666666666666667,0.9000000000000001,0.9666666666666668,0.4666666666666667,1.8000000000000005,0.33333333333333337,0.7,0.23333333333333334,0.9333333333333336,0.4,0.5,1.2666666666666668,0.13333333333333333,2.333333333333333,0.8333333333333334,0.16666666666666669,0.9333333333333336,0.8666666666666667,1.2333333333333334
ONCOGENIC_IL21_UP.V1_UP,0.08957999999999999,treatment_naive,False,0.4864864864864865,0.7297297297297298,0.4594594594594595,0.5135135135135135,0.6216216216216216,0.6216216216216216,0.5405405405405406,0.8378378378378378,1.108108108108108,0.8648648648648649,0.24324324324324326,0.7837837837837838,0.7837837837837838,1.4864864864864866,0.9729729729729728,0.8108108108108107,0.13513513513513514,1.9189189189189189,0.7567567567567568,0.4594594594594595,0.4054054054054054,0.4864864864864865,1.108108108108108
ONCOGENIC_IL2_UP.V1_DN,0.52699,treatment_naive,False,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
ONCOGENIC_IL2_UP.V1_UP,0.07322000000000001,treatment_naive,False,0.6428571428571429,0.7380952380952381,0.33333333333333337,1.357142857142857,0.30952380952380953,0.7619047619047621,0.4523809523809524,1.5952380952380951,0.9047619047619048,1.380952380952381,0.6904761904761905,0.5,0.9761904761904762,1.8571428571428568,1.3095238095238098,1.3095238095238098,0.07142857142857142,2.095238095238096,0.38095238095238104,1.5714285714285716,1.0952380952380951,0.35714285714285715,0.11904761904761905
ONCOGENIC_JAK2_DN.V1_DN,0.07417,treatment_naive,False,0.6578947368421053,1.0526315789473684,1.1578947368421053,0.9736842105263158,0.3947368421052632,1.4999999999999998,0.6052631578947368,1.263157894736842,1.131578947368421,0.07894736842105263,1.4999999999999998,0.2894736842105263,1.131578947368421,0.9210526315789472,0.9473684210526316,1.0263157894736843,0.2368421052631579,1.5789473684210529,0.4736842105263158,1.1578947368421053,1.4473684210526316,0.736842105263158,1.368421052631579
ONCOGENIC_JAK2_DN.V1_UP,0.09212000000000001,treatment_naive,False,0.5517241379310346,1.206896551724138,1.5517241379310347,0.4482758620689656,1.0,0.5862068965517242,0.8965517241379312,1.137931034482759,1.517241379310345,0.6206896551724138,1.0689655172413794,0.3448275862068966,1.517241379310345,1.0,0.5172413793103449,0.7586206896551725,0.4482758620689656,2.103448275862069,0.6896551724137931,1.206896551724138,0.8965517241379312,1.4137931034482758,1.1034482758620692
ONCOGENIC_JNK_DN.V1_DN,0.8538399999999999,anti_PD1,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_JNK_DN.V1_UP,0.7519,treatment_naive,False,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
ONCOGENIC_KRAS.300_UP.V1_DN,0.50876,treatment_naive,False,0.0,0.0,26.0,0.0,0.0,2.0,20.0,0.0,1.0,6.0,1.0,0.0,1.0,0.0,0.0,9.0,0.0,19.0,0.0,0.0,0.0,1.0,1.0
ONCOGENIC_KRAS.300_UP.V1_UP,0.48396999999999996,treatment_naive,False,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
ONCOGENIC_KRAS.50_UP.V1_DN,0.67755,treatment_naive,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
ONCOGENIC_KRAS.50_UP.V1_UP,0.9318200000000001,treatment_naive,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_KRAS.600.LUNG.BREAST_UP.V1_DN,0.48573999999999995,treatment_naive,False,0.5,0.5,6.5,0.0,0.0,0.5,2.0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,12.5,2.0,0.0,0.0,0.0,6.5
ONCOGENIC_KRAS.600.LUNG.BREAST_UP.V1_UP,0.63956,treatment_naive,False,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
ONCOGENIC_KRAS.600_UP.V1_DN,0.81963,treatment_naive,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_KRAS.600_UP.V1_UP,0.37801999999999997,treatment_naive,False,4.0,1.0,6.0,3.0,0.0,11.0,5.0,4.0,2.0,6.0,15.0,0.0,1.0,0.0,1.0,0.0,9.0,3.0,0.0,14.000000000000002,7.000000000000001,2.0,0.0
ONCOGENIC_KRAS.AMP.LUNG_UP.V1_DN,0.34601,anti_PD1,False,4.5,2.5,0.0,3.0,4.5,0.0,1.0,0.5,1.0,1.0,1.5,6.0,1.0,3.5000000000000004,6.5,0.5,0.0,18.5,0.5,2.5,1.0,0.5,1.0
ONCOGENIC_KRAS.AMP.LUNG_UP.V1_UP,0.5278,anti_PD1,False,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
ONCOGENIC_KRAS.BREAST_UP.V1_DN,0.8945799999999999,anti_PD1,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_KRAS.BREAST_UP.V1_UP,0.6712899999999999,treatment_naive,False,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
ONCOGENIC_KRAS.DF.V1_DN,0.23481999999999997,treatment_naive,False,0.15384615384615385,1.4615384615384617,0.5384615384615385,0.38461538461538464,1.1538461538461535,0.6153846153846154,2.769230769230769,0.15384615384615385,0.3076923076923077,1.3076923076923077,0.15384615384615385,0.0,0.6153846153846154,0.07692307692307693,0.38461538461538464,0.8461538461538461,0.15384615384615385,1.0769230769230769,0.6923076923076923,0.6153846153846154,1.6923076923076923,1.0,1.4615384615384617
ONCOGENIC_KRAS.DF.V1_UP,0.14778,treatment_naive,False,4.818181818181818,0.4545454545454546,1.181818181818182,2.272727272727273,2.0,2.0,1.4545454545454546,2.272727272727273,3.4545454545454546,2.9090909090909087,2.727272727272727,3.727272727272727,1.181818181818182,2.8181818181818183,0.3636363636363637,1.0909090909090908,0.0,4.090909090909091,1.181818181818182,3.2727272727272725,1.181818181818182,1.272727272727273,0.2727272727272727
ONCOGENIC_KRAS.KIDNEY_UP.V1_DN,0.92356,anti_PD1,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_KRAS.KIDNEY_UP.V1_UP,0.34119,treatment_naive,False,0.2,0.0,0.4,2.0,0.4,0.0,2.0,0.4,0.2,0.2,1.4,0.0,1.4,0.6,0.2,1.2,0.4,0.2,0.6,0.4,2.2,2.0,0.4
ONCOGENIC_KRAS.LUNG.BREAST_UP.V1_DN,0.2441,treatment_naive,False,0.5,0.33333333333333337,9.166666666666668,0.0,1.3333333333333337,1.3333333333333337,3.166666666666667,0.0,0.8333333333333334,2.5,2.666666666666667,0.8333333333333334,2.166666666666667,0.33333333333333337,0.33333333333333337,3.8333333333333335,0.16666666666666669,8.5,1.5,1.5,0.16666666666666669,1.0,3.166666666666667
ONCOGENIC_KRAS.LUNG.BREAST_UP.V1_UP,0.23510999999999999,treatment_naive,False,1.846153846153846,0.923076923076923,0.8461538461538461,0.6153846153846154,0.3076923076923077,2.0769230769230766,0.38461538461538464,1.5384615384615383,1.846153846153846,0.6153846153846154,2.1538461538461537,0.8461538461538461,1.6923076923076923,0.7692307692307693,0.3076923076923077,2.2307692307692304,0.6153846153846154,1.7692307692307692,0.38461538461538464,3.2307692307692304,0.923076923076923,0.3076923076923077,0.38461538461538464
ONCOGENIC_KRAS.LUNG_UP.V1_DN,0.25411,treatment_naive,False,0.5,2.125,4.875,0.0,0.375,0.25,2.125,0.0,0.0,3.875,0.625,0.125,2.125,1.375,0.25,1.125,0.125,5.375,0.8750000000000001,0.0,0.0,0.5,2.25
ONCOGENIC_KRAS.LUNG_UP.V1_UP,0.13348,treatment_naive,False,1.4090909090909092,0.6818181818181818,1.0454545454545454,0.5909090909090909,0.3636363636363637,1.0,0.8181818181818181,1.318181818181818,2.363636363636364,0.8181818181818181,1.318181818181818,0.4545454545454546,1.4545454545454546,0.2272727272727273,0.2272727272727273,0.9090909090909092,0.5909090909090909,1.8636363636363635,0.2272727272727273,2.272727272727273,2.3181818181818183,0.40909090909090906,0.9545454545454544
ONCOGENIC_KRAS.PROSTATE_UP.V1_DN,0.39836,treatment_naive,False,7.000000000000001,1.0,29.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,2.0,0.0,2.0,0.0,1.0,11.0,35.0,0.0,8.0,0.0,0.0,14.000000000000002,6.0
ONCOGENIC_KRAS.PROSTATE_UP.V1_UP,0.14833,treatment_naive,False,2.6111111111111107,0.22222222222222224,1.6666666666666667,0.38888888888888895,0.38888888888888895,1.1666666666666667,0.5555555555555556,2.166666666666667,1.2222222222222223,1.6666666666666667,1.0555555555555556,0.3333333333333333,1.7222222222222223,1.3333333333333333,0.22222222222222224,0.4444444444444445,0.3333333333333333,3.1666666666666665,0.22222222222222224,3.4444444444444446,3.4444444444444446,0.6111111111111112,0.6111111111111112
ONCOGENIC_LEF1_UP.V1_DN,0.24747,treatment_naive,False,1.7999999999999998,0.6,7.6,0.0,1.7999999999999998,0.4,1.2,1.4,1.6,0.6,6.4,0.0,6.8,2.8000000000000003,0.0,8.0,0.4,3.8,0.7999999999999999,0.0,0.0,2.2,1.4
ONCOGENIC_LEF1_UP.V1_UP,0.18084,treatment_naive,False,0.6666666666666666,0.8333333333333334,0.05555555555555556,4.666666666666667,0.2777777777777778,0.38888888888888895,0.2777777777777778,1.7222222222222223,0.5,1.8888888888888893,0.6111111111111112,1.1111111111111112,0.05555555555555556,0.7777777777777779,1.6111111111111112,0.0,0.0,1.3888888888888888,0.3333333333333333,2.1111111111111107,3.5,1.4444444444444446,0.0
ONCOGENIC_LTE2_UP.V1_DN,0.05878,treatment_naive,False,1.8684210526315788,0.6578947368421053,0.7894736842105263,1.7105263157894737,0.6052631578947368,1.3157894736842106,1.6578947368421053,0.631578947368421,1.2105263157894737,1.2894736842105263,0.10526315789473684,1.8157894736842104,0.5263157894736842,1.0789473684210529,0.6052631578947368,2.1842105263157894,0.13157894736842105,1.8421052631578947,1.473684210526316,1.3157894736842106,0.6578947368421053,1.6578947368421053,0.05263157894736842
ONCOGENIC_LTE2_UP.V1_UP,0.57616,treatment_naive,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
ONCOGENIC_MEK_UP.V1_DN,0.61554,treatment_naive,False,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
ONCOGENIC_MEK_UP.V1_UP,0.09807,treatment_naive,False,1.5499999999999998,0.65,1.4499999999999995,0.45,1.7499999999999998,1.7,0.65,1.6,1.25,1.2,2.3,1.4999999999999998,0.1,4.5,1.4499999999999995,1.25,0.0,3.05,1.0499999999999998,0.7000000000000001,0.0,0.15,1.2
ONCOGENIC_MEL18_DN.V1_DN,0.9124399999999999,treatment_naive,False,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_MEL18_DN.V1_UP,0.00355,treatment_naive,False,1.020408163265306,0.9591836734693876,0.9693877551020408,1.0,0.9081632653061223,1.010204081632653,0.9591836734693876,1.020408163265306,1.020408163265306,0.979591836734694,0.9489795918367347,1.020408163265306,0.9897959183673468,1.010204081632653,0.979591836734694,1.010204081632653,0.8979591836734694,1.020408163265306,0.9285714285714286,1.020408163265306,0.8877551020408163,0.9897959183673468,0.9183673469387756
ONCOGENIC_MTOR_UP.N4.V1_DN,0.00502,treatment_naive,False,1.0,1.0105263157894735,0.7789473684210526,1.0421052631578949,0.9473684210526316,1.0105263157894735,0.936842105263158,1.0105263157894735,1.0210526315789474,1.0,1.0210526315789474,0.6631578947368422,1.0315789473684212,0.9894736842105264,0.8947368421052632,0.9789473684210528,0.5578947368421053,1.0315789473684212,0.9684210526315792,0.8,0.9578947368421054,1.0105263157894735,0.7473684210526316
ONCOGENIC_MTOR_UP.N4.V1_UP,0.64189,treatment_naive,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
ONCOGENIC_MTOR_UP.V1_DN,0.12205,treatment_naive,False,1.1666666666666667,1.5000000000000002,0.3333333333333333,3.7777777777777786,0.3333333333333333,1.5555555555555558,1.4444444444444446,1.1666666666666667,1.2222222222222223,1.5000000000000002,0.9444444444444444,0.38888888888888895,2.166666666666667,2.4444444444444446,1.1666666666666667,1.1111111111111112,0.16666666666666666,3.1666666666666665,1.0555555555555556,0.7222222222222223,1.4444444444444446,0.8333333333333334,1.3333333333333333
ONCOGENIC_MTOR_UP.V1_UP,0.28991999999999996,treatment_naive,False,6.5,0.5,4.0,1.5,1.5,3.5000000000000004,2.0,1.0,14.000000000000002,0.5,0.0,10.0,0.5,0.0,1.5,0.5,0.0,14.499999999999998,1.0,3.0,1.0,1.5,5.0
ONCOGENIC_MYC_UP.V1_DN,0.05412,treatment_naive,False,1.4,0.5428571428571429,1.4571428571428573,1.0285714285714287,1.3714285714285714,0.8285714285714285,0.5428571428571429,0.942857142857143,1.1428571428571432,1.1428571428571432,1.7714285714285716,0.31428571428571433,0.7428571428571429,0.5714285714285715,0.6571428571428573,1.3714285714285714,0.4285714285714286,1.5714285714285716,0.20000000000000004,1.2,1.085714285714286,1.0,1.3142857142857145
ONCOGENIC_MYC_UP.V1_UP,0.8864,treatment_naive,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
ONCOGENIC_NFE2L2.V2,0.94904,anti_PD1,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
ONCOGENIC_NOTCH_DN.V1_DN,0.19455,treatment_naive,False,10.0,0.5,8.166666666666666,0.0,0.16666666666666669,2.333333333333333,0.0,2.833333333333333,2.0,1.8333333333333333,2.333333333333333,0.33333333333333337,2.5,2.5,0.16666666666666669,5.0,0.16666666666666669,6.333333333333334,1.8333333333333333,0.0,1.1666666666666667,0.0,1.5
ONCOGENIC_NOTCH_DN.V1_UP,0.029039999999999996,treatment_naive,False,0.8375,1.0499999999999998,0.8875,0.9625,0.7249999999999999,0.9875,0.85,0.7124999999999999,0.9625,0.8875,0.625,0.6375,0.7124999999999999,0.9125,1.075,0.7999999999999999,0.325,1.075,0.5499999999999999,0.8875,0.8125,0.7000000000000001,0.8749999999999999
ONCOGENIC_NRL_DN.V1_DN,0.17121,treatment_naive,False,1.4545454545454546,0.7727272727272728,2.3181818181818183,0.31818181818181823,0.5454545454545454,1.1363636363636365,0.8181818181818181,0.9545454545454544,1.1363636363636365,1.6363636363636362,0.7727272727272728,1.1363636363636365,0.4545454545454546,0.4545454545454546,0.8636363636363636,0.6363636363636365,0.09090909090909093,1.8636363636363635,0.40909090909090906,2.136363636363636,0.7727272727272728,0.7272727272727273,0.4545454545454546
ONCOGENIC_NRL_DN.V1_UP,0.21869,treatment_naive,False,0.3636363636363637,1.9090909090909092,1.0909090909090908,1.0,1.0909090909090908,3.0,0.9090909090909092,1.181818181818182,0.8181818181818181,1.0909090909090908,1.6363636363636362,1.0909090909090908,0.3636363636363637,1.9090909090909092,3.0,0.7272727272727273,0.0,4.545454545454546,0.6363636363636365,0.5454545454545454,0.18181818181818185,1.0909090909090908,2.272727272727273
ONCOGENIC_P53_DN.V1_DN,0.29205,treatment_naive,False,2.333333333333333,0.0,0.0,4.666666666666667,1.0,1.0,0.33333333333333337,4.666666666666667,3.0,3.333333333333333,1.0,2.0,0.6666666666666667,3.666666666666667,4.666666666666667,0.6666666666666667,0.6666666666666667,7.0,0.33333333333333337,4.666666666666667,3.666666666666667,0.6666666666666667,0.0
ONCOGENIC_P53_DN.V1_UP,0.028739999999999998,treatment_naive,False,1.2580645161290325,0.6290322580645161,0.8387096774193549,1.1290322580645158,1.5483870967741935,0.5967741935483871,1.0483870967741935,0.7419354838709677,1.403225806451613,0.8225806451612904,0.8387096774193549,0.9032258064516129,1.161290322580645,1.0,0.22580645161290325,1.4838709677419355,0.5483870967741936,1.1290322580645158,1.435483870967742,0.5645161290322579,1.0,1.161290322580645,0.9838709677419356
ONCOGENIC_P53_DN.V2_DN,0.56242,anti_PD1,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
ONCOGENIC_P53_DN.V2_UP,0.01264,treatment_naive,False,1.0823529411764707,1.0705882352941176,0.8470588235294118,1.0588235294117647,0.7411764705882353,1.0588235294117647,1.0823529411764707,0.9882352941176472,0.976470588235294,1.1411764705882352,0.9058823529411764,0.9529411764705884,0.9882352941176472,1.0235294117647058,0.8588235294117647,1.0352941176470591,0.3764705882352941,1.1764705882352942,0.9411764705882354,0.5647058823529412,0.8470588235294118,0.9529411764705884,0.5176470588235295
ONCOGENIC_PDGF_ERK_DN.V1_DN,0.03926,treatment_naive,False,1.0508474576271187,1.2542372881355932,0.44067796610169496,1.5254237288135597,0.6271186440677966,1.2203389830508475,0.8474576271186441,1.0169491525423728,0.8644067796610171,1.2372881355932204,0.8135593220338984,0.3898305084745763,1.355932203389831,1.2711864406779665,1.4067796610169492,0.6440677966101696,0.1186440677966102,1.5254237288135597,0.44067796610169496,1.4745762711864407,1.305084745762712,0.6779661016949153,0.3728813559322034
ONCOGENIC_PDGF_ERK_DN.V1_UP,0.01167,treatment_naive,False,1.0337078651685394,0.8651685393258427,0.5505617977528089,1.1123595505617978,0.9438202247191012,1.0112359550561798,1.0898876404494382,1.0,0.9550561797752808,1.0561797752808988,0.9887640449438202,1.0112359550561798,0.8651685393258427,1.1011235955056178,1.0449438202247192,0.9213483146067416,0.3707865168539326,1.1011235955056178,0.9662921348314606,1.0674157303370786,0.7415730337078652,0.7528089887640451,0.8988764044943821
ONCOGENIC_PDGF_UP.V1_DN,0.15656,treatment_naive,False,0.8260869565217391,0.21739130434782608,0.2608695652173913,1.5652173913043477,0.21739130434782608,1.0869565217391304,0.13043478260869565,1.826086956521739,0.13043478260869565,1.9565217391304348,0.6521739130434782,0.2608695652173913,1.391304347826087,2.6956521739130435,1.2173913043478262,1.5652173913043477,1.4347826086956519,2.478260869565217,0.4782608695652174,0.9565217391304348,0.6521739130434782,0.5217391304347826,0.3913043478260869
ONCOGENIC_PDGF_UP.V1_UP,0.00805,treatment_naive,False,1.0,0.9578947368421054,0.6105263157894737,1.0421052631578949,0.7894736842105263,0.9473684210526316,0.9052631578947368,0.9894736842105264,0.9684210526315792,1.0421052631578949,0.7578947368421053,0.9473684210526316,0.9789473684210528,1.0105263157894735,1.0105263157894735,0.8842105263157894,0.4736842105263158,1.0210526315789474,0.8842105263157894,1.0105263157894735,0.8631578947368421,0.936842105263158,0.8
ONCOGENIC_PIGF_UP.V1_DN,0.46068000000000003,treatment_naive,False,0.0,0.0,0.0,1.0,0.0,2.0,6.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,6.0,1.0,1.0,6.0,1.0,0.0
ONCOGENIC_PIGF_UP.V1_UP,0.01906,treatment_naive,False,1.1749999999999998,0.4875,0.7749999999999999,1.15,0.825,0.9625,0.95,1.025,1.15,0.9875,1.0499999999999998,1.1,1.0625,1.125,0.8749999999999999,1.075,0.3375,1.15,0.7249999999999999,1.1625,0.825,0.8875,0.625
ONCOGENIC_PKCA_DN.V1_DN,0.15093,treatment_naive,False,3.9166666666666665,0.16666666666666669,1.0833333333333337,1.25,0.5833333333333334,1.5833333333333337,0.4166666666666667,2.333333333333333,1.0833333333333337,2.0,0.9166666666666669,1.25,0.33333333333333337,1.4166666666666667,1.0833333333333337,1.1666666666666667,0.5833333333333334,3.666666666666667,1.0,0.8333333333333334,1.0,0.33333333333333337,0.9166666666666669
ONCOGENIC_PKCA_DN.V1_UP,0.77694,anti_PD1,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
ONCOGENIC_PRC1_BMI_UP.V1_DN,0.5859300000000001,treatment_naive,False,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,4.5,0.0,0.0,0.5,0.0,0.0
ONCOGENIC_PRC1_BMI_UP.V1_UP,0.33564,treatment_naive,False,4.0,0.0,5.5,2.0,1.5,6.0,0.0,10.0,3.0,0.5,4.0,0.0,3.0,0.5,1.0,1.0,0.0,11.0,0.0,0.5,5.0,0.5,2.5
ONCOGENIC_PRC2_EED_UP.V1_DN,0.09666,treatment_naive,False,0.6666666666666667,1.1250000000000002,0.5833333333333334,1.0833333333333337,0.875,2.0416666666666665,1.9166666666666667,0.5,2.5416666666666665,1.1666666666666667,1.0416666666666667,1.75,0.33333333333333337,1.75,1.25,0.75,0.25,2.083333333333333,0.9583333333333334,0.7083333333333334,1.3750000000000002,0.7083333333333334,2.291666666666667
ONCOGENIC_PRC2_EED_UP.V1_UP,0.48333999999999994,treatment_naive,False,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
ONCOGENIC_PRC2_EZH2_UP.V1_DN,0.16122,treatment_naive,False,0.6428571428571428,1.0714285714285714,0.2857142857142857,0.7857142857142857,0.5,2.071428571428571,2.071428571428571,0.5,1.4999999999999998,0.7857142857142857,0.857142857142857,1.714285714285714,0.5714285714285714,0.2857142857142857,1.0,1.0,0.21428571428571425,3.071428571428571,0.35714285714285715,0.4285714285714285,2.5,0.07142857142857142,1.5714285714285714
ONCOGENIC_PRC2_EZH2_UP.V1_UP,0.01636,treatment_naive,False,1.074074074074074,0.9012345679012344,1.2098765432098764,0.7037037037037036,0.6913580246913581,1.0864197530864197,0.9629629629629628,0.8888888888888888,1.1358024691358024,0.8518518518518517,1.074074074074074,0.5432098765432098,1.0123456790123455,0.8271604938271605,0.7407407407407407,1.1111111111111112,0.7160493827160492,0.9382716049382716,0.8888888888888888,0.7901234567901234,0.9259259259259258,0.8888888888888888,1.037037037037037
ONCOGENIC_PRC2_SUZ12_UP.V1_DN,0.72836,treatment_naive,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
ONCOGENIC_PRC2_SUZ12_UP.V1_UP,0.32845,treatment_naive,False,0.75,0.5,2.25,0.0,0.5,1.25,0.25,1.0,0.5,0.0,0.25,0.0,1.5,0.25,0.25,4.5,0.75,2.0,1.0,0.0,0.25,3.0,0.5
ONCOGENIC_PTEN_DN.V1_DN,0.50131,treatment_naive,False,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
ONCOGENIC_PTEN_DN.V1_UP,0.7874399999999999,anti_PD1,False,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
ONCOGENIC_PTEN_DN.V2_DN,0.15342,treatment_naive,False,0.4166666666666667,0.8333333333333334,0.75,0.16666666666666669,0.4583333333333334,1.4583333333333333,0.9166666666666669,0.5833333333333334,0.5,1.2083333333333333,1.6666666666666667,0.375,0.25,0.5416666666666667,1.25,0.5416666666666667,0.0,2.125,0.16666666666666669,1.0,0.125,0.5,0.6666666666666667
ONCOGENIC_PTEN_DN.V2_UP,0.04795,treatment_naive,False,2.1111111111111107,1.3333333333333333,2.1111111111111107,1.1388888888888888,1.1666666666666667,0.9166666666666669,1.8611111111111116,0.9444444444444444,1.6944444444444444,1.4722222222222223,1.6944444444444444,0.8333333333333334,2.0277777777777777,1.6388888888888888,0.3333333333333333,2.1388888888888893,0.7500000000000001,1.9444444444444444,1.9166666666666663,0.5833333333333334,1.25,2.083333333333333,0.6944444444444444
ONCOGENIC_RAF_UP.V1_DN,0.4542,treatment_naive,False,0.33333333333333337,1.3333333333333337,0.6666666666666667,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.0,1.6666666666666667,0.0,0.6666666666666667,0.33333333333333337,0.0,1.3333333333333337,1.6666666666666667,6.666666666666668,0.0,0.0,3.0,0.0,4.0,0.0,0.6666666666666667,0.0
ONCOGENIC_RAF_UP.V1_UP,0.22875,treatment_naive,False,5.0,0.6,0.0,1.6,2.8000000000000003,1.7999999999999998,1.6,1.4,4.0,0.2,2.6,3.2,0.2,3.2,0.6,1.4,0.0,4.8,4.4,0.0,0.0,0.4,2.2
ONCOGENIC_RAPA_EARLY_UP.V1_DN,0.11,treatment_naive,False,2.9375,1.25,0.5,2.375,2.1875,2.625,3.0625,0.9375,1.375,3.25,1.0,2.9375,1.7500000000000002,1.5625,1.125,1.8125,0.0625,4.0,1.4375,1.9375,1.125,1.5,0.8125
