,beanie_pval,direction,robust,excluded_BRCA_26,excluded_BRCA_44,excluded_BRCA_41,excluded_BRCA_39,excluded_BRCA_28,excluded_BRCA_11,excluded_BRCA_12,excluded_BRCA_40,excluded_BRCA_21,excluded_BRCA_17,excluded_BRCA_36,excluded_BRCA_1,excluded_BRCA_42,excluded_BRCA_15,excluded_BRCA_0,excluded_BRCA_50,excluded_BRCA_30,excluded_BRCA_5,excluded_BRCA_16,excluded_BRCA_27,excluded_BRCA_31,excluded_BRCA_34,excluded_BRCA_29,excluded_BRCA_46,excluded_BRCA_45
ONCOGENIC_HOXA9_DN.V1_DN,0.00398,TNBC,True,1.0,1.0101010101010102,1.0101010101010102,1.0101010101010102,0.9696969696969696,0.9090909090909092,0.9090909090909092,0.9191919191919192,0.9595959595959596,1.0,0.9797979797979798,1.0101010101010102,0.9797979797979798,0.9292929292929294,0.9595959595959596,0.9292929292929294,0.98989898989899,0.9393939393939394,0.98989898989899,0.98989898989899,1.0,0.9797979797979798,0.9595959595959596,0.9595959595959596,0.98989898989899
ONCOGENIC_HOXA9_DN.V1_UP,0.08194,TNBC,False,0.17857142857142858,0.9642857142857144,0.857142857142857,1.2857142857142856,1.0714285714285714,0.6785714285714285,0.3928571428571429,1.464285714285714,0.5714285714285714,1.5714285714285714,1.4285714285714286,2.2857142857142856,1.0357142857142856,0.9642857142857144,2.4642857142857135,1.6428571428571428,1.8928571428571428,0.7499999999999999,1.0357142857142856,0.857142857142857,1.0,1.714285714285714,0.6428571428571428,2.714285714285714,1.6785714285714284
ONCOGENIC_IL15_UP.V1_DN,0.36601999999999996,TNBC,False,0.0,0.0,0.0,2.0,1.0,3.0,7.000000000000001,7.000000000000001,0.0,1.0,0.0,2.0,1.0,3.0,3.0,1.0,3.0,3.0,0.0,1.0,0.0,4.0,1.0,3.0,2.0
ONCOGENIC_IL15_UP.V1_UP,0.9023100000000001,ER+,False,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_IL21_UP.V1_DN,0.69263,TNBC,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ONCOGENIC_IL21_UP.V1_UP,0.49608,TNBC,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
ONCOGENIC_IL2_UP.V1_DN,0.34663,ER+,False,1.0,0.0,5.0,0.5,1.5,1.0,0.0,0.0,0.0,1.5,0.5,1.5,2.5,0.0,0.5,1.0,3.0,0.5,0.5,1.0,5.5,1.0,5.5,0.0,1.5
ONCOGENIC_IL2_UP.V1_UP,0.28974,TNBC,False,2.0,3.5000000000000004,1.0,7.000000000000001,5.5,0.5,1.0,1.0,2.5,1.0,0.0,3.5000000000000004,0.0,0.0,1.0,0.0,2.5,1.5,3.0,3.0,1.5,7.000000000000001,0.5,2.0,9.0
ONCOGENIC_JAK2_DN.V1_DN,0.15049,ER+,False,0.7999999999999999,1.3,1.2,1.0,0.7999999999999999,1.7,0.7000000000000001,1.7999999999999998,1.2,1.4999999999999998,2.5,1.2,0.7000000000000001,1.4999999999999998,2.3,1.4,1.0,0.7999999999999999,0.6,2.2,0.7000000000000001,1.1,1.7,2.5,0.5
ONCOGENIC_JAK2_DN.V1_UP,0.36766,ER+,False,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ONCOGENIC_JNK_DN.V1_DN,0.83744,TNBC,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_JNK_DN.V1_UP,0.76117,TNBC,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_KRAS.300_UP.V1_DN,0.31593000000000004,TNBC,False,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ONCOGENIC_KRAS.300_UP.V1_UP,0.29105,TNBC,False,0.6666666666666667,0.0,0.33333333333333337,3.666666666666667,0.33333333333333337,0.6666666666666667,1.6666666666666667,0.6666666666666667,0.33333333333333337,0.6666666666666667,0.0,5.666666666666668,0.33333333333333337,0.6666666666666667,1.6666666666666667,0.33333333333333337,0.33333333333333337,0.0,2.0,0.0,0.0,0.33333333333333337,0.0,0.33333333333333337,5.666666666666668
ONCOGENIC_KRAS.50_UP.V1_DN,0.10446,TNBC,False,2.375,0.0,1.25,1.125,0.8750000000000001,2.5,4.5,2.5,1.0,1.5,0.8750000000000001,1.5,1.0,10.5,6.75,4.375,3.0,3.5000000000000004,1.625,1.5,0.5,4.375,3.25,4.375,6.375
ONCOGENIC_KRAS.50_UP.V1_UP,0.47726,TNBC,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
ONCOGENIC_KRAS.600.LUNG.BREAST_UP.V1_DN,0.43223999999999996,TNBC,False,0.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,7.000000000000001,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,3.0
ONCOGENIC_KRAS.600.LUNG.BREAST_UP.V1_UP,0.7299399999999999,TNBC,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_KRAS.600_UP.V1_DN,0.21936,TNBC,False,0.33333333333333337,0.0,2.166666666666667,1.1666666666666667,0.0,0.5,1.6666666666666667,3.0,0.16666666666666669,0.6666666666666667,0.33333333333333337,0.33333333333333337,1.0,5.666666666666668,5.833333333333332,1.1666666666666667,0.6666666666666667,1.0,0.0,0.8333333333333334,0.5,1.6666666666666667,1.0,4.0,1.0
ONCOGENIC_KRAS.600_UP.V1_UP,0.7519399999999999,TNBC,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_KRAS.AMP.LUNG_UP.V1_DN,0.17874,ER+,False,1.1666666666666667,3.666666666666667,1.6666666666666667,0.5,1.3333333333333337,2.333333333333333,0.33333333333333337,0.33333333333333337,1.5,1.1666666666666667,2.5,0.8333333333333334,1.5,0.33333333333333337,0.8333333333333334,0.5,2.666666666666667,0.8333333333333334,1.1666666666666667,1.3333333333333337,2.333333333333333,0.16666666666666669,1.3333333333333337,2.0,1.0
ONCOGENIC_KRAS.AMP.LUNG_UP.V1_UP,0.93458,TNBC,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_KRAS.BREAST_UP.V1_DN,0.83219,TNBC,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_KRAS.BREAST_UP.V1_UP,0.25977,TNBC,False,1.0,2.0,1.0,6.0,8.0,4.0,9.0,2.0,1.0,6.0,0.0,2.0,3.0,14.000000000000002,1.0,25.0,1.0,3.0,4.0,0.0,0.0,9.0,3.0,1.0,12.0
ONCOGENIC_KRAS.DF.V1_DN,0.35965,TNBC,False,3.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,3.0,3.0,2.0,0.0,1.0,3.0,0.0,0.0,6.0
ONCOGENIC_KRAS.DF.V1_UP,0.16275,TNBC,False,0.3,0.7999999999999999,5.0,1.2,1.3,0.5,2.8999999999999995,2.3,0.5,2.2,1.2,1.7,0.5,1.4999999999999998,4.9,1.7999999999999998,1.4999999999999998,0.4,0.7000000000000001,0.7999999999999999,0.7999999999999999,1.1,1.4,2.4,2.1
ONCOGENIC_KRAS.KIDNEY_UP.V1_DN,0.15395999999999999,TNBC,False,0.6,0.5,0.2,0.8999999999999999,0.1,0.3,3.3,3.8,0.3,0.8999999999999999,1.2,0.4,0.5,1.9,2.2,0.8999999999999999,1.1,1.4,0.7000000000000001,0.5,0.3,1.1,1.9,1.1,1.6
ONCOGENIC_KRAS.KIDNEY_UP.V1_UP,0.11667000000000001,TNBC,False,1.3478260869565215,0.9565217391304348,0.5652173913043478,1.0434782608695652,0.6956521739130435,0.9130434782608696,0.3913043478260869,1.173913043478261,1.1304347826086956,0.6521739130434782,0.2608695652173913,1.869565217391304,0.3043478260869565,0.9130434782608696,1.5652173913043477,0.6956521739130435,0.5217391304347826,1.173913043478261,1.0,0.3043478260869565,0.13043478260869565,0.7826086956521738,0.43478260869565216,1.0,1.173913043478261
ONCOGENIC_KRAS.LUNG.BREAST_UP.V1_DN,0.56566,ER+,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
ONCOGENIC_KRAS.LUNG.BREAST_UP.V1_UP,0.54678,TNBC,False,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
ONCOGENIC_KRAS.LUNG_UP.V1_DN,0.00976,TNBC,False,1.0919540229885056,0.3103448275862069,0.8620689655172414,1.0229885057471264,0.8965517241379308,1.057471264367816,1.0804597701149423,1.1034482758620692,0.9080459770114944,0.7816091954022989,1.057471264367816,0.9770114942528736,1.0,1.1264367816091954,1.1149425287356325,1.1034482758620692,0.9885057471264368,0.9540229885057472,0.9195402298850576,0.942528735632184,0.9540229885057472,1.057471264367816,1.0344827586206895,1.1149425287356325,1.1149425287356325
ONCOGENIC_KRAS.LUNG_UP.V1_UP,0.56581,ER+,False,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
ONCOGENIC_KRAS.PROSTATE_UP.V1_DN,0.39978,TNBC,False,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
ONCOGENIC_KRAS.PROSTATE_UP.V1_UP,0.11414,ER+,False,4.083333333333333,3.0,1.75,0.6666666666666667,0.75,2.166666666666667,0.16666666666666669,0.75,1.1666666666666667,1.9166666666666667,3.166666666666667,0.5,1.9166666666666667,0.16666666666666669,0.8333333333333334,0.25,3.166666666666667,1.4166666666666667,0.5833333333333334,2.4166666666666665,2.4166666666666665,1.25,0.9166666666666669,2.9166666666666665,3.5
ONCOGENIC_LEF1_UP.V1_DN,0.10538,ER+,False,1.4166666666666667,3.0,3.2500000000000004,2.083333333333333,1.9166666666666667,1.8333333333333333,3.5,0.5833333333333334,3.166666666666667,3.083333333333333,1.5833333333333337,0.5,2.0,2.7500000000000004,0.33333333333333337,2.7500000000000004,2.5,0.75,2.0,1.8333333333333333,2.083333333333333,1.1666666666666667,1.5833333333333337,0.5,1.5833333333333337
ONCOGENIC_LEF1_UP.V1_UP,0.022969999999999997,TNBC,False,1.2586206896551724,1.6206896551724141,1.517241379310345,1.3793103448275863,1.3275862068965518,1.3793103448275863,1.5344827586206895,1.5,1.1034482758620692,1.4827586206896552,1.5344827586206895,0.8620689655172414,1.3275862068965518,1.2758620689655171,0.9827586206896552,1.3793103448275863,1.2413793103448276,0.7931034482758622,1.1206896551724141,1.4655172413793105,0.7586206896551725,1.293103448275862,0.9655172413793104,0.6551724137931035,1.0862068965517242
ONCOGENIC_LTE2_UP.V1_DN,0.7307600000000001,ER+,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
ONCOGENIC_LTE2_UP.V1_UP,0.00206,TNBC,False,1.0,0.88,0.99,1.0,0.99,0.99,0.98,0.98,0.97,1.0,1.0,1.0,0.94,0.98,1.0,0.94,0.99,0.97,1.0,1.0,0.98,0.96,0.99,1.0,1.0
ONCOGENIC_MEK_UP.V1_DN,0.20347,ER+,False,4.75,9.0,0.0,2.0,6.25,2.0,4.5,0.75,0.5,1.5,0.75,1.25,3.0,5.5,0.75,3.25,1.0,0.25,1.5,2.75,0.25,2.5,4.5,1.25,2.0
ONCOGENIC_MEK_UP.V1_UP,8e-05,TNBC,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_MEL18_DN.V1_DN,0.7550600000000001,TNBC,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_MEL18_DN.V1_UP,0.35818,TNBC,False,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
ONCOGENIC_MTOR_UP.N4.V1_DN,0.7446,ER+,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_MTOR_UP.N4.V1_UP,0.00118,TNBC,True,1.0,0.99,1.0,0.99,1.0,0.98,1.0,1.0,0.98,1.0,1.0,1.0,0.99,0.98,1.0,0.98,1.0,1.0,1.0,0.98,1.0,0.98,1.0,0.99,1.0
ONCOGENIC_MTOR_UP.V1_DN,0.08302999999999999,TNBC,False,1.5161290322580645,1.6129032258064515,1.9677419354838708,1.9354838709677415,0.5483870967741936,0.6774193548387096,0.5806451612903225,1.6774193548387095,0.935483870967742,0.6451612903225807,0.9677419354838708,0.7419354838709677,0.7419354838709677,0.4516129032258065,0.9677419354838708,0.8064516129032259,0.6129032258064516,0.9677419354838708,0.4838709677419354,0.7096774193548387,0.5806451612903225,1.9677419354838708,0.5161290322580645,1.1935483870967742,1.1290322580645158
ONCOGENIC_MTOR_UP.V1_UP,0.0778,TNBC,False,0.7500000000000001,0.6388888888888891,1.9166666666666663,1.0,0.5555555555555556,0.19444444444444448,0.6388888888888891,1.0833333333333337,0.7777777777777779,1.4722222222222223,1.5555555555555558,0.9166666666666669,0.5,0.4722222222222223,1.6944444444444444,0.4722222222222223,1.4444444444444446,0.5555555555555556,1.0833333333333337,0.5833333333333334,1.6944444444444444,1.3611111111111112,1.5833333333333333,0.8611111111111112,1.5555555555555558
ONCOGENIC_MYC_UP.V1_DN,0.83973,ER+,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_MYC_UP.V1_UP,0.14628,TNBC,False,3.166666666666667,1.5833333333333337,1.5833333333333337,1.1666666666666667,0.5833333333333334,1.4166666666666667,0.4166666666666667,0.9166666666666669,1.3333333333333337,1.3333333333333337,1.3333333333333337,1.0833333333333337,0.16666666666666669,0.16666666666666669,0.9166666666666669,0.33333333333333337,1.6666666666666667,1.1666666666666667,2.0,0.8333333333333334,2.2500000000000004,1.25,0.75,0.4166666666666667,1.5
ONCOGENIC_NFE2L2.V2,0.005679999999999999,TNBC,False,0.8947368421052632,0.7894736842105263,1.0526315789473684,1.0105263157894735,0.9894736842105264,0.8210526315789475,1.0421052631578949,1.0315789473684212,0.7157894736842106,1.0315789473684212,1.0105263157894735,1.0315789473684212,0.9894736842105264,0.9157894736842106,1.0526315789473684,0.9263157894736842,1.0315789473684212,1.0210526315789474,0.8947368421052632,1.0421052631578949,0.9789473684210528,0.9578947368421054,0.9894736842105264,0.7473684210526316,1.0210526315789474
ONCOGENIC_NOTCH_DN.V1_DN,0.35824,TNBC,False,0.0,0.0,4.0,7.000000000000001,4.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,3.0,3.0,7.000000000000001,2.0,3.0,0.0,1.0,0.0,5.0,0.0,0.0,4.0
ONCOGENIC_NOTCH_DN.V1_UP,0.2681,ER+,False,0.5,0.5,0.0,0.3,0.3,0.8999999999999999,0.6,0.0,0.2,0.1,1.0,0.2,1.3,0.7999999999999999,1.2,0.7999999999999999,0.2,0.0,0.2,0.7999999999999999,0.5,0.0,0.5,0.3,0.2
ONCOGENIC_NRL_DN.V1_DN,0.22774,TNBC,False,2.0,0.0,7.333333333333334,4.0,1.6666666666666667,0.6666666666666667,0.33333333333333337,2.333333333333333,0.33333333333333337,2.666666666666667,1.3333333333333337,2.333333333333333,2.0,0.0,3.666666666666667,0.33333333333333337,1.6666666666666667,0.0,1.6666666666666667,2.0,1.3333333333333337,0.6666666666666667,1.0,3.666666666666667,2.666666666666667
ONCOGENIC_NRL_DN.V1_UP,0.61265,TNBC,False,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
ONCOGENIC_P53_DN.V1_DN,0.10525,TNBC,False,1.3076923076923077,2.692307692307692,1.7692307692307692,2.3846153846153846,2.0769230769230766,1.3076923076923077,1.4615384615384617,2.3076923076923075,1.6923076923076923,2.9230769230769234,1.1538461538461535,1.7692307692307692,0.923076923076923,1.3076923076923077,1.6923076923076923,2.0769230769230766,3.3076923076923075,1.2307692307692308,2.0,1.0,0.8461538461538461,2.8461538461538463,1.9230769230769231,1.0,2.9230769230769234
ONCOGENIC_P53_DN.V1_UP,0.26549,TNBC,False,0.7142857142857143,0.7142857142857143,2.714285714285714,0.14285714285714285,0.5714285714285714,0.0,2.142857142857143,1.0,0.0,0.4285714285714285,3.2857142857142856,0.4285714285714285,0.2857142857142857,0.4285714285714285,4.0,0.857142857142857,0.2857142857142857,0.0,0.14285714285714285,2.0,0.2857142857142857,1.0,4.428571428571427,0.857142857142857,0.2857142857142857
ONCOGENIC_P53_DN.V2_DN,0.6363800000000001,ER+,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
ONCOGENIC_P53_DN.V2_UP,0.21948,TNBC,False,0.6666666666666667,0.8333333333333334,1.0,2.0,0.16666666666666669,0.16666666666666669,0.33333333333333337,2.5,1.3333333333333337,1.0,0.8333333333333334,1.1666666666666667,0.33333333333333337,0.33333333333333337,1.3333333333333337,1.1666666666666667,1.1666666666666667,0.6666666666666667,0.16666666666666669,0.16666666666666669,1.5,2.333333333333333,0.0,1.3333333333333337,1.0
ONCOGENIC_PDGF_ERK_DN.V1_DN,0.78632,ER+,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_PDGF_ERK_DN.V1_UP,0.71192,TNBC,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_PDGF_UP.V1_DN,0.38333,ER+,False,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
ONCOGENIC_PDGF_UP.V1_UP,0.5137,ER+,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ONCOGENIC_PIGF_UP.V1_DN,0.31423,TNBC,False,1.0,2.0,5.0,3.0,0.0,1.0,0.0,3.0,4.0,4.0,2.0,4.0,4.0,0.0,6.0,0.0,2.0,4.0,1.0,2.0,1.0,5.0,3.0,2.0,6.0
ONCOGENIC_PIGF_UP.V1_UP,0.89045,ER+,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_PKCA_DN.V1_DN,0.27921999999999997,TNBC,False,0.0,1.0,8.0,9.0,3.0,2.0,4.0,3.0,1.0,8.0,2.0,0.0,2.0,3.0,9.0,5.0,4.0,8.0,2.0,0.0,0.0,0.0,7.000000000000001,5.0,8.0
ONCOGENIC_PKCA_DN.V1_UP,0.21243,ER+,False,0.0,3.75,0.625,0.5,1.25,1.25,0.8750000000000001,0.75,1.25,0.75,0.625,0.5,1.0,2.375,0.5,1.0,0.375,1.0,0.375,0.625,0.5,0.75,1.375,1.5,0.25
ONCOGENIC_PRC1_BMI_UP.V1_DN,0.4695,TNBC,False,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
ONCOGENIC_PRC1_BMI_UP.V1_UP,0.06385,TNBC,False,0.7567567567567568,0.6216216216216216,0.8378378378378378,1.2702702702702702,1.7567567567567568,0.7027027027027027,1.7297297297297298,1.2702702702702702,1.2162162162162162,1.0810810810810811,0.8108108108108107,0.8648648648648649,0.7837837837837838,1.2162162162162162,1.7567567567567568,1.2162162162162162,1.2432432432432432,1.5135135135135136,1.0,1.6756756756756757,0.6756756756756757,1.5945945945945943,1.1891891891891893,0.5405405405405406,1.9189189189189189
ONCOGENIC_PRC2_EED_UP.V1_DN,0.39611999999999997,TNBC,False,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
ONCOGENIC_PRC2_EED_UP.V1_UP,0.14344,TNBC,False,0.7647058823529411,0.411764705882353,0.7058823529411764,1.0588235294117645,1.2352941176470589,0.6470588235294117,0.5294117647058822,1.2941176470588234,0.823529411764706,0.5294117647058822,0.8823529411764705,1.0588235294117645,0.5882352941176471,1.0588235294117645,1.1176470588235294,0.7058823529411764,1.647058823529412,0.7058823529411764,0.7647058823529411,0.5882352941176471,0.7647058823529411,1.1764705882352942,0.1764705882352941,1.4705882352941175,1.647058823529412
ONCOGENIC_PRC2_EZH2_UP.V1_DN,0.66495,TNBC,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_PRC2_EZH2_UP.V1_UP,0.18083,TNBC,False,0.8888888888888891,0.0,0.4444444444444445,2.333333333333333,1.3333333333333333,0.3333333333333333,3.4444444444444446,1.4444444444444446,0.11111111111111112,0.7777777777777779,0.6666666666666666,1.4444444444444446,0.6666666666666666,0.6666666666666666,3.4444444444444446,1.0,0.6666666666666666,1.4444444444444446,0.8888888888888891,1.2222222222222223,0.11111111111111112,2.1111111111111107,1.2222222222222223,1.1111111111111112,2.8888888888888893
ONCOGENIC_PRC2_SUZ12_UP.V1_DN,0.71867,ER+,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
ONCOGENIC_PRC2_SUZ12_UP.V1_UP,0.32091,TNBC,False,1.0,1.0,2.0,0.0,1.0,0.0,4.0,7.000000000000001,4.0,1.0,2.0,1.0,0.0,0.0,7.000000000000001,2.0,0.0,2.0,1.0,0.0,0.0,3.0,2.0,6.0,4.0
ONCOGENIC_PTEN_DN.V1_DN,0.01254,TNBC,False,0.8111111111111111,0.9777777777777776,0.9555555555555556,1.0444444444444445,1.022222222222222,0.9111111111111109,0.9888888888888888,0.9888888888888888,0.8888888888888891,1.0444444444444445,0.8888888888888891,1.0111111111111108,1.0777777777777775,0.9222222222222222,1.0666666666666669,1.0333333333333334,1.0888888888888888,0.8666666666666667,0.4777777777777778,1.0,0.8333333333333333,0.9111111111111109,0.9333333333333332,1.0444444444444445,1.0555555555555556
ONCOGENIC_PTEN_DN.V1_UP,0.90366,TNBC,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_PTEN_DN.V2_DN,0.90359,TNBC,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_PTEN_DN.V2_UP,0.21841999999999998,TNBC,False,0.5,0.0,1.0,2.75,0.0,0.5,4.25,4.75,0.5,0.25,0.75,1.0,0.5,4.0,10.75,5.25,0.5,1.7500000000000002,0.0,1.0,0.75,7.249999999999999,1.25,3.25,0.25
ONCOGENIC_RAF_UP.V1_DN,0.0002,ER+,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_RAF_UP.V1_UP,0.0,TNBC,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_RAPA_EARLY_UP.V1_DN,0.08395,TNBC,False,0.8620689655172414,1.2413793103448276,2.0689655172413794,0.8965517241379312,0.8965517241379312,1.137931034482759,1.4482758620689655,0.7586206896551725,1.2413793103448276,1.6206896551724141,1.0689655172413794,1.5862068965517244,0.8275862068965517,0.4137931034482759,1.931034482758621,0.5862068965517242,1.517241379310345,0.8965517241379312,0.6551724137931035,1.0344827586206895,1.4482758620689655,1.1724137931034484,1.3793103448275863,1.7241379310344829,1.310344827586207
